time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum
1.62667E+18,0.325626,-0.025726,0.019897,0.272843601,-0.001883411,0.010823915
1.62667E+18,0.318697,-0.018291,0.026145,0.276099902,-0.002140674,0.011022888
1.62667E+18,0.322188,-0.00637,0.026599,0.279286832,-0.002323582,0.011284335
1.62667E+18,0.329466,-0.005184,0.021869,0.282508753,-0.002387283,0.011550328
1.62667E+18,0.332887,-0.014678,0.020944,0.285803371,-0.002439122,0.011769015
1.62667E+18,0.338053,-0.021939,0.020926,0.289132283,-0.002585904,0.011978458
1.62667E+18,0.339519,-0.028047,0.017663,0.29251277,-0.002805291,0.012187715
1.62667E+18,0.347024,-0.035727,0.021363,0.295908003,-0.003085765,0.012364347
1.62667E+18,0.353412,-0.035029,0.020647,0.299378199,-0.00344303,0.012577975
1.62667E+18,0.358438,-0.021817,0.016685,0.302912364,-0.003793325,0.012784447
1.62667E+18,0.364041,-0.008255,0.014067,0.306496698,-0.004011492,0.012951295
1.62667E+18,0.367968,0.001606,0.014818,0.310137155,-0.004094043,0.013091967
1.62667E+18,0.36329,0.001344,0.014748,0.313816788,-0.004077983,0.013240145
1.62667E+18,0.355855,0.007819,0.02166,0.317449734,-0.004064543,0.013387627
1.62667E+18,0.35589,0.005236,0.024888,0.321008239,-0.003986354,0.013604224
1.62667E+18,0.353045,0.020717,0.026773,0.324567184,-0.003933993,0.013853107
1.62667E+18,0.346308,0.0366,0.024976,0.328097589,-0.003726826,0.014120834
1.62667E+18,0.333881,0.057229,0.026093,0.331560714,-0.003360821,0.014370597
1.62667E+18,0.327075,0.059114,0.023108,0.334899481,-0.002788539,0.014631524
1.62667E+18,0.326394,0.047176,0.022183,0.338170273,-0.002197391,0.014862607
1.62667E+18,0.330007,0.016319,0.020543,0.341434171,-0.001725637,0.015084434
1.62667E+18,0.340444,-0.012915,0.023073,0.344734283,-0.001562445,0.015289867
1.62667E+18,0.348001,-0.034016,0.028501,0.34813868,-0.001691593,0.015520594
1.62667E+18,0.360864,-0.042429,0.028379,0.351618734,-0.002031758,0.015805607
1.62667E+18,0.373082,-0.034261,0.025482,0.355227328,-0.002456042,0.016089394
1.62667E+18,0.377794,-0.026861,0.020944,0.358958196,-0.002798657,0.016344217
1.62667E+18,0.379155,-0.015202,0.018117,0.362736087,-0.003067263,0.016553654
1.62667E+18,0.384182,-0.001728,0.016598,0.366527686,-0.003219285,0.016734827
1.62667E+18,0.392141,0.008954,0.017104,0.370369457,-0.003236565,0.016900804
1.62667E+18,0.384409,0.02152,0.01789,0.374290917,-0.003147024,0.017071847
1.62667E+18,0.380988,0.028938,0.020019,0.378134958,-0.002931827,0.017250744
1.62667E+18,0.382751,0.027489,0.022899,0.381944886,-0.002642443,0.017450937
1.62667E+18,0.393188,0.019076,0.029182,0.385772347,-0.002367556,0.017679924
1.62667E+18,0.405789,0.018343,0.035884,0.389704278,-0.002176794,0.017971748
1.62667E+18,0.41647,0.024976,0.046565,0.393762116,-0.001993366,0.018330583
1.62667E+18,0.422614,0.034313,0.050789,0.397926869,-0.001743603,0.018796239
1.62667E+18,0.430363,0.038153,0.053355,0.402152955,-0.001400477,0.019304123
1.62667E+18,0.441411,0.028414,0.048817,0.40645664,-0.001018943,0.019837679
1.62667E+18,0.446211,0.012619,0.045867,0.410870694,-0.000734806,0.020325843
1.62667E+18,0.447677,-0.009495,0.042377,0.415332861,-0.000608615,0.020784519
1.62667E+18,0.448445,-0.037559,0.041312,0.419809573,-0.000703563,0.021208284
1.62667E+18,0.454466,-0.05592,0.035622,0.424294081,-0.001079158,0.021621409
1.62667E+18,0.46136,-0.062989,0.037088,0.428838683,-0.001638351,0.021977624
1.62667E+18,0.468377,-0.05599,0.033999,0.433452342,-0.002268249,0.022348509
1.62667E+18,0.470454,-0.038205,0.034592,0.438136052,-0.002828142,0.022688495
1.62667E+18,0.466439,-0.012933,0.029915,0.442840652,-0.003210197,0.023034419
1.62667E+18,0.462704,0.000593,0.02597,0.447504982,-0.003339525,0.023333565
1.62667E+18,0.467434,-0.000768,0.024382,0.452132082,-0.003333595,0.023593269
1.62667E+18,0.470139,-0.019129,0.01583,0.456806362,-0.003341275,0.023837085
1.62667E+18,0.471763,-0.029287,0.013579,0.461507812,-0.003532567,0.023995388
1.62667E+18,0.469424,-0.033301,0.010873,0.466225381,-0.003825434,0.024131176
1.62667E+18,0.459475,-0.034802,0.006789,0.470919682,-0.004158448,0.024239907
1.62667E+18,0.448148,-0.034034,0.010734,0.475514373,-0.004506464,0.024307796
1.62667E+18,0.430485,-0.043947,0.016458,0.47999591,-0.004846808,0.024415138
1.62667E+18,0.417256,-0.054768,0.019007,0.484300705,-0.005286272,0.024579716
1.62667E+18,0.405108,-0.038624,0.019932,0.488473318,-0.005833959,0.024769788
1.62667E+18,0.389837,-0.020141,0.026843,0.492524347,-0.006220194,0.024969105
1.62667E+18,0.385543,-0.005149,0.03283,0.496422766,-0.006421607,0.025237539
1.62667E+18,0.392158,0.001047,0.04379,0.500278147,-0.006473096,0.025565835
1.62667E+18,0.403922,0.015865,0.050929,0.504199777,-0.006462626,0.02600374
1.62667E+18,0.413067,0.034558,0.049271,0.508238946,-0.006303978,0.026513024
1.62667E+18,0.429665,0.050108,0.051033,0.512369668,-0.005958394,0.02700574
1.62667E+18,0.447188,0.045099,0.05044,0.516666263,-0.00545732,0.027516064
1.62667E+18,0.464362,0.026599,0.047857,0.521138201,-0.005006324,0.02802047
1.62667E+18,0.471867,0.010926,0.042429,0.525781761,-0.004740338,0.028499034
1.62667E+18,0.470436,0.006859,0.044331,0.530500492,-0.004631076,0.028923329
1.62667E+18,0.461046,0.0037,0.039287,0.535204791,-0.004562487,0.029366634
1.62667E+18,0.45492,0.002793,0.037455,0.53981531,-0.004525487,0.029759509
1.62667E+18,0.45225,0.005393,0.035814,0.544364452,-0.004497557,0.030134054
1.62667E+18,0.445268,0.012863,0.032777,0.54888701,-0.004443626,0.030492198
1.62667E+18,0.432737,0.013491,0.028833,0.553339633,-0.004314998,0.030819964
1.62667E+18,0.423574,0.002461,0.02447,0.557667059,-0.004180086,0.031108298
1.62667E+18,0.420956,0.00089,0.01501,0.561902744,-0.004155477,0.031352995
1.62667E+18,0.420397,0.009861,0.008378,0.566112358,-0.004146577,0.031503097
1.62667E+18,0.413469,0.023998,0.000332,0.570316274,-0.004047968,0.031586876
1.62667E+18,0.407953,0.029671,-0.004939,0.574451017,-0.003807985,0.031590196
1.62667E+18,0.412788,0.022602,-0.013439,0.578530495,-0.003511279,0.031540806
1.62667E+18,0.420258,0.015446,-0.016546,0.582658428,-0.003285256,0.031406415
1.62667E+18,0.436594,0.006458,-0.019809,0.586860954,-0.003130798,0.031240957
1.62667E+18,0.449091,0.003159,-0.020857,0.59122695,-0.003066217,0.031042864
1.62667E+18,0.454833,0.00185,-0.018989,0.595717803,-0.003034627,0.030834297
1.62667E+18,0.460924,0.001972,-0.02145,0.600266191,-0.003016127,0.030644404
1.62667E+18,0.464956,0.01131,-0.019897,0.604875372,-0.002996407,0.030429907
1.62667E+18,0.470139,0.019914,-0.017733,0.609524991,-0.002883306,0.030230935
1.62667E+18,0.472513,0.012409,-0.021572,0.614226321,-0.002684168,0.030053607
1.62667E+18,0.473386,0.012758,-0.012689,0.618951512,-0.002560077,0.029837884
1.62667E+18,0.465235,0.024173,-0.005323,0.623685311,-0.002432498,0.029710996
1.62667E+18,0.449492,0.037996,0.001309,0.628337721,-0.002190765,0.029657765
1.62667E+18,0.439544,0.039287,0.006528,0.632832583,-0.00181081,0.029670855
1.62667E+18,0.441516,0.042429,0.011537,0.637228079,-0.001417935,0.029736136
1.62667E+18,0.447764,0.027,0.011484,0.641643183,-0.000993651,0.029851504
1.62667E+18,0.451237,0.003822,0.00918,0.64612088,-0.000723647,0.029966346
1.62667E+18,0.453279,-0.021031,0.006754,0.650633192,-0.000685428,0.030058145
1.62667E+18,0.456526,-0.046967,0.003421,0.65516604,-0.00089574,0.030125685
1.62667E+18,0.459039,-0.043302,0.002007,0.659731242,-0.001365404,0.030159895
1.62667E+18,0.458865,-0.014242,0.000262,0.664321691,-0.00179843,0.030179965
1.62667E+18,0.457014,0.017471,0.001431,0.668910282,-0.001940848,0.030182585
1.62667E+18,0.452058,0.032254,0.01227,0.67348048,-0.001766136,0.030196895
1.62667E+18,0.450644,0.041329,0.019635,0.678001003,-0.0014436,0.030319594
1.62667E+18,0.447066,0.050231,0.028606,0.6825075,-0.001030305,0.030515946
1.62667E+18,0.436385,0.043267,0.036059,0.686978103,-0.000528001,0.030802003
1.62667E+18,0.426698,0.026337,0.042708,0.691342009,-9.53255E-05,0.031162597
1.62667E+18,0.416523,-0.001902,0.046653,0.695608934,0.000168041,0.031589672
1.62667E+18,0.406889,-0.027716,0.048538,0.699774218,0.000149021,0.032056208
1.62667E+18,0.397673,-0.033632,0.049777,0.703843055,-0.000128136,0.032541582
1.62667E+18,0.391774,-0.015394,0.052342,0.707819836,-0.00046446,0.033039358
1.62667E+18,0.390866,-0.002164,0.049393,0.711737526,-0.000618398,0.033562771
1.62667E+18,0.391146,0.005149,0.046251,0.715646236,-0.000640038,0.034056708
1.62667E+18,0.389191,0.020769,0.041975,0.719557646,-0.000588549,0.034519212
1.62667E+18,0.388266,0.030561,0.033982,0.723449606,-0.000380856,0.034938967
1.62667E+18,0.384182,0.029828,0.029967,0.727332216,-7.525E-05,0.035278783
1.62667E+18,0.378475,0.033894,0.028693,0.731174085,0.000223034,0.035578457
1.62667E+18,0.373832,0.042621,0.02796,0.734958787,0.000561969,0.035865383
1.62667E+18,0.37364,0.048974,0.023265,0.738697155,0.000988185,0.036144986
1.62667E+18,0.382506,0.036774,0.017541,0.742433507,0.001477919,0.036377633
1.62667E+18,0.396033,0.007313,0.008779,0.746258616,0.001845663,0.036553046
1.62667E+18,0.396923,-0.009931,0.001292,0.750218895,0.001918792,0.036640835
1.62667E+18,0.396923,-0.008465,-0.003072,0.754188176,0.001819481,0.036653755
1.62667E+18,0.394252,0.009198,-0.004835,0.758157355,0.001734832,0.036623035
1.62667E+18,0.395212,0.033615,-0.000733,0.762099926,0.001826813,0.036574685
1.62667E+18,0.387585,0.051156,0.001204,0.766051995,0.002162959,0.036567355
1.62667E+18,0.380639,0.053425,0.006109,0.769927895,0.002674526,0.036579395
1.62667E+18,0.377619,0.047997,0.011956,0.773734236,0.003208769,0.036640484
1.62667E+18,0.372261,0.051365,0.016895,0.777510474,0.003688745,0.036760046
1.62667E+18,0.370167,0.050231,0.02419,0.781233037,0.004202388,0.036928993
1.62667E+18,0.361929,0.037769,0.024487,0.784934754,0.004704705,0.037170896
1.62667E+18,0.352434,0.015359,0.027332,0.788553998,0.00508239,0.037415763
1.62667E+18,0.338175,-0.000157,0.023702,0.792078383,0.005235982,0.037689087
1.62667E+18,0.321577,-0.003316,0.021433,0.79546009,0.005234412,0.037926104
1.62667E+18,0.305136,0.006545,0.021188,0.798675901,0.005201252,0.038140437
1.62667E+18,0.292639,0.018692,0.021171,0.801727222,0.005266701,0.038352314
1.62667E+18,0.27742,0.021886,0.028693,0.804653649,0.005453623,0.038564027
1.62667E+18,0.263283,0.017226,0.034872,0.807427814,0.00567248,0.038850953
1.62667E+18,0.259426,0.009355,0.038293,0.810060677,0.005844742,0.039199677
1.62667E+18,0.256406,0.01131,0.034767,0.812654904,0.005938291,0.039582602
1.62667E+18,0.253893,0.015952,0.034174,0.815218997,0.006051393,0.039930277
1.62667E+18,0.249425,0.019722,0.034296,0.817757895,0.006210911,0.040272012
1.62667E+18,0.248203,0.020822,0.038572,0.820252176,0.006408133,0.040614977
1.62667E+18,0.250071,0.022061,0.039322,0.822734175,0.006616351,0.041000692
1.62667E+18,0.248308,0.021153,0.040893,0.825234917,0.006836963,0.041393917
1.62667E+18,0.243142,0.014888,0.046722,0.827717965,0.007048491,0.041802842
1.62667E+18,0.233717,0.012881,0.051976,0.830149416,0.007197373,0.042270068
1.62667E+18,0.221255,0.014853,0.057718,0.832486556,0.007326181,0.042789821
1.62667E+18,0.21005,0.012915,0.060249,0.834699134,0.007474713,0.043367008
1.62667E+18,0.206699,0.01761,0.057282,0.836799608,0.007603861,0.043969491
1.62667E+18,0.203418,0.027332,0.048573,0.838866624,0.007779963,0.044542318
1.62667E+18,0.198043,0.032917,0.037978,0.840900778,0.00805328,0.045028042
1.62667E+18,0.205757,0.026058,0.033563,0.842881233,0.008382454,0.045407827
1.62667E+18,0.219493,0.019391,0.023544,0.844938777,0.008643031,0.045743452
1.62667E+18,0.231937,0.013491,0.008936,0.847133735,0.008836943,0.045978895
1.62667E+18,0.24295,0.003054,0.000209,0.849453075,0.008971852,0.046068254
1.62667E+18,0.254661,0.007505,-0.006545,0.851882606,0.009002392,0.046070344
1.62667E+18,0.263004,0.015621,-0.013212,0.854429184,0.009077441,0.046004895
1.62667E+18,0.27105,0.033266,-0.018117,0.857059258,0.009233653,0.045872773
1.62667E+18,0.275012,0.046792,-0.019199,0.859769723,0.009566309,0.045691606
1.62667E+18,0.280195,0.055065,-0.017069,0.862519878,0.010034235,0.045499613
1.62667E+18,0.279654,0.058067,-0.015202,0.865321792,0.010584878,0.045328926
1.62667E+18,0.274505,0.047438,-0.013352,0.868118368,0.011165555,0.045176904
1.62667E+18,0.274436,0.026354,-0.011432,0.870863383,0.011639929,0.045043385
1.62667E+18,0.272289,-0.002164,-0.012723,0.873607778,0.011903472,0.044929064
1.62667E+18,0.261485,-0.019914,-0.011414,0.876330633,0.011881833,0.044801835
1.62667E+18,0.250804,-0.017314,-0.011729,0.878945517,0.01168269,0.044687694
1.62667E+18,0.240506,0.000541,-0.017506,0.881453525,0.011509552,0.044570405
1.62667E+18,0.232286,0.018832,-0.019722,0.883858615,0.011514962,0.044395343
1.62667E+18,0.222023,0.013701,-0.014957,0.886181446,0.01170328,0.044198126
1.62667E+18,0.213279,0.009669,-0.015743,0.888401704,0.011840292,0.044048554
1.62667E+18,0.211377,0.005166,-0.00857,0.890534467,0.011936981,0.043891126
1.62667E+18,0.218445,0.008046,-0.002199,0.892648264,0.011988641,0.043805425
1.62667E+18,0.221762,0.020926,0.000995,0.894832686,0.0120691,0.043783435
1.62667E+18,0.219301,0.037909,0.002339,0.897050334,0.012278363,0.043793385
1.62667E+18,0.220959,0.052674,0.001344,0.899243316,0.012657448,0.043816775
1.62667E+18,0.226142,0.05798,0.002531,0.901452934,0.013184195,0.043830215
