stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
241,1.62667E+18,-0.823784,-0.216493,-0.17548,-0.823784,-0.216493,-0.17548,-1.010448,-0.167389,-0.02151
242,1.62667E+18,-0.814567,-0.217777,-0.177156,-0.814567,-0.217777,-0.177156,-1.001224,-0.169226,-0.024793
243,1.62667E+18,-0.826084,-0.23474,-0.180082,-0.826084,-0.23474,-0.180082,-0.992456,-0.170887,-0.027861
244,1.62667E+18,-0.85039,-0.237278,-0.183194,-0.85039,-0.237278,-0.183194,-0.98423,-0.172366,-0.030715
245,1.62667E+18,-0.879695,-0.252572,-0.175147,-0.879695,-0.252572,-0.175147,-0.976302,-0.173726,-0.033387
246,1.62667E+18,-0.888418,-0.265668,-0.158677,-0.888418,-0.265668,-0.158677,-0.968947,-0.174903,-0.03582
247,1.62667E+18,-0.867542,-0.232203,-0.131039,-0.867542,-0.232203,-0.131039,-0.962226,-0.175899,-0.038028
248,1.62667E+18,-0.838227,-0.175308,-0.083104,-0.838227,-0.175308,-0.083104,-0.955936,-0.176804,-0.040109
249,1.62667E+18,-0.832639,-0.162603,-0.026427,-0.832639,-0.162603,-0.026427,-0.950333,-0.177567,-0.042013
250,1.62667E+18,-0.844067,-0.15426,0.004122,-0.844067,-0.15426,0.004122,-0.945447,-0.178193,-0.043757
251,1.62667E+18,-0.855276,-0.118823,0.016743,-0.855276,-0.118823,0.016743,-0.940919,-0.178712,-0.045432
252,1.62667E+18,-0.873349,-0.079316,0.025716,-0.873349,-0.079316,0.025716,-0.936971,-0.179078,-0.046987
253,1.62667E+18,-0.909474,-0.081643,0.01957,-0.909474,-0.081643,0.01957,-0.933611,-0.179301,-0.048434
254,1.62667E+18,-0.955689,-0.114384,-0.008063,-0.955689,-0.114384,-0.008063,-0.930543,-0.179381,-0.049869
255,1.62667E+18,-0.993866,-0.136498,-0.039386,-0.993866,-0.136498,-0.039386,-0.927977,-0.179286,-0.051247
256,1.62667E+18,-1.017453,-0.15552,-0.053654,-1.017453,-0.15552,-0.053654,-0.925911,-0.179032,-0.052566
257,1.62667E+18,-1.013444,-0.148306,-0.066913,-1.013444,-0.148306,-0.066913,-0.924415,-0.178623,-0.053948
258,1.62667E+18,-0.999292,-0.126706,-0.063958,-0.999292,-0.126706,-0.063958,-0.923702,-0.178054,-0.055353
259,1.62667E+18,-0.975004,-0.095224,-0.048709,-0.975004,-0.095224,-0.048709,-0.923749,-0.177351,-0.056773
260,1.62667E+18,-0.951281,-0.044601,-0.048747,-0.951281,-0.044601,-0.048747,-0.924336,-0.176395,-0.058133
261,1.62667E+18,-0.939269,0.000843,-0.078005,-0.939269,0.000843,-0.078005,-0.92556,-0.175195,-0.059403
262,1.62667E+18,-0.958169,0.015105,-0.098147,-0.958169,0.015105,-0.098147,-0.927361,-0.173792,-0.060582
263,1.62667E+18,-1.000304,0.004036,-0.101051,-1.000304,0.004036,-0.101051,-0.93088,-0.17165,-0.061519
264,1.62667E+18,-1.049527,-0.014666,-0.115592,-1.049527,-0.014666,-0.115592,-0.936259,-0.16876,-0.062197
265,1.62667E+18,-1.088742,-0.036738,-0.142292,-1.088742,-0.036738,-0.142292,-0.943323,-0.165209,-0.062634
266,1.62667E+18,-1.118877,-0.057321,-0.157567,-1.118877,-0.057321,-0.157567,-0.951895,-0.161097,-0.062858
267,1.62667E+18,-1.131355,-0.061441,-0.150907,-1.131355,-0.061441,-0.150907,-0.961855,-0.156513,-0.062876
268,1.62667E+18,-1.134075,-0.07172,-0.116884,-1.134075,-0.07172,-0.116884,-0.972946,-0.151568,-0.062719
269,1.62667E+18,-1.12692,-0.027407,-0.095528,-1.12692,-0.027407,-0.095528,-0.985045,-0.146287,-0.062442
270,1.62667E+18,-1.136056,0.025721,-0.07365,-1.136056,0.025721,-0.07365,-0.997762,-0.140856,-0.062073
271,1.62667E+18,-1.171492,0.034106,-0.053237,-1.171492,0.034106,-0.053237,-1.010755,-0.135421,-0.061652
272,1.62667E+18,-1.212614,0.027066,-0.037676,-1.212614,0.027066,-0.037676,-1.023882,-0.130045,-0.061312
273,1.62667E+18,-1.242545,0.031301,-0.025532,-1.242545,0.031301,-0.025532,-1.036555,-0.124959,-0.061071
274,1.62667E+18,-1.261132,0.015102,-0.02804,-1.261132,0.015102,-0.02804,-1.048463,-0.120249,-0.060931
275,1.62667E+18,-1.269789,-0.012538,-0.044685,-1.269789,-0.012538,-0.044685,-1.059927,-0.115673,-0.060922
276,1.62667E+18,-1.267948,-0.028441,-0.073738,-1.267948,-0.028441,-0.073738,-1.070475,-0.111394,-0.061029
277,1.62667E+18,-1.2635,-0.061222,-0.10648,-1.2635,-0.061222,-0.10648,-1.080012,-0.107432,-0.061232
278,1.62667E+18,-1.241406,-0.083984,-0.126609,-1.241406,-0.083984,-0.126609,-1.08923,-0.103603,-0.061581
279,1.62667E+18,-1.20297,-0.076217,-0.122378,-1.20297,-0.076217,-0.122378,-1.097739,-0.100056,-0.062051
280,1.62667E+18,-1.155707,-0.059312,-0.111239,-1.155707,-0.059312,-0.111239,-1.105479,-0.096808,-0.062619
281,1.62667E+18,-1.107918,-0.011036,-0.11531,-1.107918,-0.011036,-0.11531,-1.113104,-0.093704,-0.063283
282,1.62667E+18,-1.079063,0.031167,-0.133635,-1.079063,0.031167,-0.133635,-1.120273,-0.090872,-0.064017
283,1.62667E+18,-1.083161,0.034931,-0.141249,-1.083161,0.034931,-0.141249,-1.126919,-0.088323,-0.064798
284,1.62667E+18,-1.109174,0.020813,-0.139568,-1.109174,0.020813,-0.139568,-1.134581,-0.085958,-0.065478
285,1.62667E+18,-1.143868,-0.010142,-0.145645,-1.143868,-0.010142,-0.145645,-1.14307,-0.083887,-0.066031
286,1.62667E+18,-1.180141,-0.058628,-0.161894,-1.180141,-0.058628,-0.161894,-1.152234,-0.082105,-0.066458
287,1.62667E+18,-1.210869,-0.103121,-0.176049,-1.210869,-0.103121,-0.176049,-1.163899,-0.080468,-0.066716
288,1.62667E+18,-1.218153,-0.127241,-0.167563,-1.218153,-0.127241,-0.167563,-1.177965,-0.079054,-0.066791
289,1.62667E+18,-1.213481,-0.125437,-0.136472,-1.213481,-0.125437,-0.136472,-1.194129,-0.07786,-0.066699
290,1.62667E+18,-1.220935,-0.104969,-0.111187,-1.220935,-0.104969,-0.111187,-1.212279,-0.076598,-0.066778
291,1.62667E+18,-1.259579,-0.088687,-0.08766,-1.259579,-0.088687,-0.08766,-1.232043,-0.075314,-0.067016
292,1.62667E+18,-1.323532,-0.071027,-0.058424,-1.323532,-0.071027,-0.058424,-1.25305,-0.074027,-0.067394
293,1.62667E+18,-1.394367,-0.049663,-0.039865,-1.394367,-0.049663,-0.039865,-1.275254,-0.072668,-0.067928
294,1.62667E+18,-1.460572,-0.026553,-0.033223,-1.460572,-0.026553,-0.033223,-1.298049,-0.071281,-0.068593
295,1.62667E+18,-1.518612,-0.034041,-0.023793,-1.518612,-0.034041,-0.023793,-1.321003,-0.069887,-0.069368
296,1.62667E+18,-1.560568,-0.043295,-0.02329,-1.560568,-0.043295,-0.02329,-1.345136,-0.068319,-0.070448
297,1.62667E+18,-1.587974,-0.037994,-0.052625,-1.587974,-0.037994,-0.052625,-1.369981,-0.066609,-0.071805
298,1.62667E+18,-1.615698,-0.076119,-0.094027,-1.615698,-0.076119,-0.094027,-1.395265,-0.064784,-0.073402
299,1.62667E+18,-1.632083,-0.090259,-0.127005,-1.632083,-0.090259,-0.127005,-1.421532,-0.062863,-0.075314
300,1.62667E+18,-1.640333,-0.054335,-0.140094,-1.640333,-0.054335,-0.140094,-1.448164,-0.060896,-0.077493
301,1.62667E+18,-1.639883,-0.033506,-0.125687,-1.639883,-0.033506,-0.125687,-1.474796,-0.058916,-0.079885
302,1.62667E+18,-1.6251,0.028468,-0.114012,-1.6251,0.028468,-0.114012,-1.502492,-0.056309,-0.082636
303,1.62667E+18,-1.632327,0.096888,-0.13114,-1.632327,0.096888,-0.13114,-1.529947,-0.053124,-0.085623
304,1.62667E+18,-1.683496,0.090596,-0.149848,-1.683496,0.090596,-0.149848,-1.555912,-0.049507,-0.088701
305,1.62667E+18,-1.752526,0.045134,-0.165244,-1.752526,0.045134,-0.165244,-1.581135,-0.044187,-0.09171
306,1.62667E+18,-1.804237,-0.001704,-0.192716,-1.804237,-0.001704,-0.192716,-1.601423,-0.037373,-0.094213
307,1.62667E+18,-1.815366,-0.038732,-0.223756,-1.815366,-0.038732,-0.223756,-1.612405,-0.029576,-0.095765
308,1.62667E+18,-1.801603,-0.085448,-0.241318,-1.801603,-0.085448,-0.241318,-1.60986,-0.022685,-0.097839
309,1.62667E+18,-1.74745,-0.121889,-0.23511,-1.74745,-0.121889,-0.23511,-1.591809,-0.016962,-0.100425
310,1.62667E+18,-1.64635,-0.086955,-0.188348,-1.64635,-0.086955,-0.188348,-1.559114,-0.012353,-0.103465
311,1.62667E+18,-1.531039,-0.044484,-0.118692,-1.531039,-0.044484,-0.118692,-1.512453,-0.007827,-0.105957
312,1.62667E+18,-1.404855,-0.01055,-0.04466,-1.404855,-0.01055,-0.04466,-1.451097,-0.003501,-0.107871
313,1.62667E+18,-1.289649,0.053041,-0.010549,-1.289649,0.053041,-0.010549,-1.376247,0.000611,-0.109278
314,1.62667E+18,-1.206746,0.078748,-0.024152,-1.206746,0.078748,-0.024152,-1.288744,0.004589,-0.110275
315,1.62667E+18,-1.13124,0.089999,-0.028598,-1.13124,0.089999,-0.028598,-1.189877,0.008333,-0.110838
316,1.62667E+18,-1.044199,0.061009,-0.020475,-1.044199,0.061009,-0.020475,-1.081917,0.011835,-0.111033
317,1.62667E+18,-0.918823,0.030959,-0.039237,-0.918823,0.030959,-0.039237,-0.966424,0.015408,-0.110591
318,1.62667E+18,-0.756258,0.022531,-0.06622,-0.756258,0.022531,-0.06622,-0.846719,0.018973,-0.109519
319,1.62667E+18,-0.580654,-0.010794,-0.063223,-0.580654,-0.010794,-0.063223,-0.72584,0.022498,-0.107919
320,1.62667E+18,-0.404658,-0.000257,-0.04344,-0.404658,-0.000257,-0.04344,-0.605653,0.026267,-0.105471
321,1.62667E+18,-0.263211,-0.011002,-0.011108,-0.263211,-0.011002,-0.011108,-0.490798,0.030071,-0.102382
322,1.62667E+18,-0.165994,-0.00029,0.021221,-0.165994,-0.00029,0.021221,-0.38409,0.033698,-0.098991
323,1.62667E+18,-0.111865,0.002449,0.021445,-0.111865,0.002449,0.021445,-0.285206,0.037041,-0.095612
324,1.62667E+18,-0.063369,0.01802,0.007448,-0.063369,0.01802,0.007448,-0.196208,0.039963,-0.092221
325,1.62667E+18,-0.020125,0.021356,0.020952,-0.020125,0.021356,0.020952,-0.116809,0.042478,-0.088835
326,1.62667E+18,0.011759,0.006656,0.045096,0.011759,0.006656,0.045096,-0.04607,0.044663,-0.085185
327,1.62667E+18,0.032806,-0.015951,0.052061,0.032806,-0.015951,0.052061,0.015247,0.046394,-0.081295
328,1.62667E+18,0.057133,-0.033574,0.049192,0.057133,-0.033574,0.049192,0.067813,0.047695,-0.077215
329,1.62667E+18,0.079194,-0.049941,0.053644,0.079194,-0.049941,0.053644,0.113557,0.04876,-0.072977
330,1.62667E+18,0.093211,-0.091934,0.070967,0.093211,-0.091934,0.070967,0.152992,0.049538,-0.06866
331,1.62667E+18,0.130699,-0.095762,0.098186,0.130699,-0.095762,0.098186,0.186934,0.050058,-0.06431
332,1.62667E+18,0.18022,-0.056641,0.110434,0.18022,-0.056641,0.110434,0.215749,0.050372,-0.059917
333,1.62667E+18,0.195888,-0.032742,0.129319,0.195888,-0.032742,0.129319,0.240498,0.050484,-0.055582
334,1.62667E+18,0.174874,-0.027751,0.156702,0.174874,-0.027751,0.156702,0.261943,0.050426,-0.051338
335,1.62667E+18,0.147932,-0.035289,0.17288,0.147932,-0.035289,0.17288,0.280331,0.050259,-0.04714
336,1.62667E+18,0.13767,-0.055588,0.17998,0.13767,-0.055588,0.17998,0.296328,0.049972,-0.043049
337,1.62667E+18,0.155295,-0.070501,0.171671,0.155295,-0.070501,0.171671,0.310407,0.049586,-0.039085
338,1.62667E+18,0.185533,-0.076933,0.138983,0.185533,-0.076933,0.138983,0.323297,0.049089,-0.035142
339,1.62667E+18,0.210473,-0.092956,0.101057,0.210473,-0.092956,0.101057,0.335081,0.048547,-0.031331
340,1.62667E+18,0.238423,-0.109884,0.076183,0.238423,-0.109884,0.076183,0.345898,0.047991,-0.027667
341,1.62667E+18,0.285494,-0.09024,0.06994,0.285494,-0.09024,0.06994,0.360937,0.047816,-0.023428
342,1.62667E+18,0.343498,-0.085024,0.082342,0.343498,-0.085024,0.082342,0.380943,0.048131,-0.018712
343,1.62667E+18,0.402041,-0.063289,0.09579,0.402041,-0.063289,0.09579,0.405675,0.04892,-0.013594
344,1.62667E+18,0.443535,-0.030773,0.088426,0.443535,-0.030773,0.088426,0.434627,0.050054,-0.007973
345,1.62667E+18,0.468706,-0.0013,0.059978,0.468706,-0.0013,0.059978,0.467824,0.051591,-0.001946
346,1.62667E+18,0.496572,0.025047,0.048495,0.496572,0.025047,0.048495,0.50485,0.053505,0.00442
347,1.62667E+18,0.543077,0.037761,0.058426,0.543077,0.037761,0.058426,0.545774,0.055712,0.011297
348,1.62667E+18,0.62282,0.049417,0.067761,0.62282,0.049417,0.067761,0.589989,0.05822,0.018545
349,1.62667E+18,0.732021,0.071363,0.06956,0.732021,0.071363,0.06956,0.636685,0.060976,0.026067
350,1.62667E+18,0.844749,0.092354,0.072416,0.844749,0.092354,0.072416,0.685638,0.063402,0.034169
351,1.62667E+18,0.927992,0.0905,0.075321,0.927992,0.0905,0.075321,0.735473,0.065403,0.042666
352,1.62667E+18,0.984077,0.066888,0.103106,0.984077,0.066888,0.103106,0.784993,0.066947,0.05141
353,1.62667E+18,1.042895,0.069116,0.137505,1.042895,0.069116,0.137505,0.833359,0.067039,0.06056
354,1.62667E+18,1.092458,0.071717,0.163001,1.092458,0.071717,0.163001,0.87923,0.065553,0.069966
355,1.62667E+18,1.123589,0.07818,0.193875,1.123589,0.07818,0.193875,0.922267,0.06261,0.079547
356,1.62667E+18,1.133392,0.081154,0.222572,1.133392,0.081154,0.222572,0.965136,0.058505,0.089126
357,1.62667E+18,1.122939,0.046697,0.250655,1.122939,0.046697,0.250655,1.007211,0.053294,0.098539
358,1.62667E+18,1.131114,0.007755,0.268081,1.131114,0.007755,0.268081,1.048303,0.047142,0.107754
359,1.62667E+18,1.160979,-0.02375,0.271952,1.160979,-0.02375,0.271952,1.089277,0.040156,0.11685
360,1.62667E+18,1.208111,-0.067555,0.252482,1.208111,-0.067555,0.252482,1.129354,0.032536,0.125656
361,1.62667E+18,1.279692,-0.088794,0.220609,1.279692,-0.088794,0.220609,1.168204,0.024512,0.134127
362,1.62667E+18,1.349217,-0.099673,0.20225,1.349217,-0.099673,0.20225,1.206373,0.016267,0.142229
363,1.62667E+18,1.408014,-0.127422,0.219635,1.408014,-0.127422,0.219635,1.242948,0.008157,0.149779
364,1.62667E+18,1.46674,-0.134387,0.243423,1.46674,-0.134387,0.243423,1.277484,0.000446,0.156739
365,1.62667E+18,1.528117,-0.104419,0.233987,1.528117,-0.104419,0.233987,1.310224,-0.006798,0.16317
366,1.62667E+18,1.563114,-0.059856,0.192899,1.563114,-0.059856,0.192899,1.340199,-0.013376,0.168999
367,1.62667E+18,1.565662,-0.017399,0.151262,1.565662,-0.017399,0.151262,1.367323,-0.019307,0.174291
368,1.62667E+18,1.558455,-0.004798,0.121998,1.558455,-0.004798,0.121998,1.392859,-0.024867,0.179142
369,1.62667E+18,1.558263,-0.011441,0.101861,1.558263,-0.011441,0.101861,1.41595,-0.029896,0.183492
370,1.62667E+18,1.561383,-0.023856,0.091938,1.561383,-0.023856,0.091938,1.43654,-0.034408,0.187399
371,1.62667E+18,1.547171,-0.05499,0.09926,1.547171,-0.05499,0.09926,1.455578,-0.038636,0.190948
372,1.62667E+18,1.525599,-0.075161,0.118659,1.525599,-0.075161,0.118659,1.472407,-0.042451,0.194091
373,1.62667E+18,1.512758,-0.086987,0.128034,1.512758,-0.086987,0.128034,1.487038,-0.045864,0.196878
374,1.62667E+18,1.525204,-0.054496,0.114632,1.525204,-0.054496,0.114632,1.500278,-0.049086,0.199367
375,1.62667E+18,1.530882,-0.00472,0.082649,1.530882,-0.00472,0.082649,1.511645,-0.052016,0.20153
376,1.62667E+18,1.488214,0.002749,0.081186,1.488214,0.002749,0.081186,1.521197,-0.054661,0.203415
377,1.62667E+18,1.422598,-0.018257,0.114913,1.422598,-0.018257,0.114913,1.529641,-0.05715,0.205021
378,1.62667E+18,1.377835,-0.035474,0.138229,1.377835,-0.035474,0.138229,1.536631,-0.0594,0.206346
379,1.62667E+18,1.368347,-0.034891,0.1315,1.368347,-0.034891,0.1315,1.542247,-0.061416,0.207431
380,1.62667E+18,1.370002,-0.042577,0.117352,1.370002,-0.042577,0.117352,1.544138,-0.063007,0.20784
381,1.62667E+18,1.369409,-0.060413,0.11668,1.369409,-0.060413,0.11668,1.541706,-0.064088,0.207587
382,1.62667E+18,1.372862,-0.079871,0.122713,1.372862,-0.079871,0.122713,1.535214,-0.064691,0.206757
383,1.62667E+18,1.378798,-0.096643,0.130787,1.378798,-0.096643,0.130787,1.525707,-0.064953,0.205396
384,1.62667E+18,1.36722,-0.102924,0.128919,1.36722,-0.102924,0.128919,1.513071,-0.064843,0.203553
385,1.62667E+18,1.377676,-0.088667,0.127793,1.377676,-0.088667,0.127793,1.497607,-0.064395,0.201302
386,1.62667E+18,1.406226,-0.032893,0.113018,1.406226,-0.032893,0.113018,1.478672,-0.063628,0.198545
387,1.62667E+18,1.389968,0.009199,0.062206,1.389968,0.009199,0.062206,1.456398,-0.062538,0.19535
388,1.62667E+18,1.339071,0.039968,0.00453,1.339071,0.039968,0.00453,1.431184,-0.061165,0.191794
389,1.62667E+18,1.270782,0.04594,-0.008292,1.270782,0.04594,-0.008292,1.400498,-0.059314,0.187526
390,1.62667E+18,1.214699,0.025356,0.026554,1.214699,0.025356,0.026554,1.364516,-0.056985,0.182622
391,1.62667E+18,1.182589,0.003873,0.068447,1.182589,0.003873,0.068447,1.323843,-0.05423,0.177172
392,1.62667E+18,1.152446,-0.015503,0.093673,1.152446,-0.015503,0.093673,1.277968,-0.051079,0.171074
393,1.62667E+18,1.100076,-0.044456,0.10496,1.100076,-0.044456,0.10496,1.227693,-0.047581,0.164433
394,1.62667E+18,1.039953,-0.072419,0.110291,1.039953,-0.072419,0.110291,1.17392,-0.043798,0.157353
395,1.62667E+18,0.997754,-0.065833,0.101777,0.997754,-0.065833,0.101777,1.116859,-0.040809,0.149945
396,1.62667E+18,0.958668,-0.014693,0.082832,0.958668,-0.014693,0.082832,1.057944,-0.038797,0.142346
397,1.62667E+18,0.89788,0.031723,0.050748,0.89788,0.031723,0.050748,0.998152,-0.037738,0.13464
398,1.62667E+18,0.796246,0.037288,0.045694,0.796246,0.037288,0.045694,0.937083,-0.038115,0.126454
399,1.62667E+18,0.685313,0.009302,0.054682,0.685313,0.009302,0.054682,0.876303,-0.040069,0.117907
400,1.62667E+18,0.600945,-0.032258,0.045226,0.600945,-0.032258,0.045226,0.816436,-0.043456,0.109077
401,1.62667E+18,0.548721,-0.060326,0.013579,0.548721,-0.060326,0.013579,0.756203,-0.048072,0.10002
402,1.62667E+18,0.505761,-0.07157,-0.021751,0.505761,-0.07157,-0.021751,0.697294,-0.053874,0.090899
403,1.62667E+18,0.446806,-0.097397,-0.042415,0.446806,-0.097397,-0.042415,0.640413,-0.060627,0.081796
404,1.62667E+18,0.384646,-0.134079,-0.04957,0.384646,-0.134079,-0.04957,0.584798,-0.068062,0.072646
405,1.62667E+18,0.322767,-0.156741,-0.049365,0.322767,-0.156741,-0.049365,0.532257,-0.075901,0.063651
406,1.62667E+18,0.258024,-0.177137,-0.06002,0.258024,-0.177137,-0.06002,0.483425,-0.083803,0.054917
407,1.62667E+18,0.21136,-0.203136,-0.063657,0.21136,-0.203136,-0.063657,0.437078,-0.091283,0.04656
408,1.62667E+18,0.197729,-0.211544,-0.049474,0.197729,-0.211544,-0.049474,0.394523,-0.098122,0.038701
409,1.62667E+18,0.198937,-0.191954,-0.04265,0.198937,-0.191954,-0.04265,0.355851,-0.104321,0.031311
410,1.62667E+18,0.197512,-0.175206,-0.047157,0.197512,-0.175206,-0.047157,0.319317,-0.11015,0.024279
411,1.62667E+18,0.189364,-0.145276,-0.047382,0.189364,-0.145276,-0.047382,0.285712,-0.115473,0.017678
412,1.62667E+18,0.155548,-0.1192,-0.05099,0.155548,-0.1192,-0.05099,0.255044,-0.120307,0.011478
413,1.62667E+18,0.103598,-0.124917,-0.056528,0.103598,-0.124917,-0.056528,0.225904,-0.124849,0.005625
414,1.62667E+18,0.052122,-0.146762,-0.050894,0.052122,-0.146762,-0.050894,0.198686,-0.129017,0.00017
415,1.62667E+18,0.020487,-0.164412,-0.048561,0.020487,-0.164412,-0.048561,0.17338,-0.132824,-0.004917
416,1.62667E+18,0.010688,-0.170015,-0.058772,0.010688,-0.170015,-0.058772,0.14746,-0.136288,-0.009953
417,1.62667E+18,-0.002769,-0.175977,-0.064164,-0.002769,-0.175977,-0.064164,0.121474,-0.139286,-0.014867
418,1.62667E+18,-0.031995,-0.185278,-0.058814,-0.031995,-0.185278,-0.058814,0.095646,-0.141834,-0.019659
419,1.62667E+18,-0.069076,-0.180846,-0.054282,-0.069076,-0.180846,-0.054282,0.068407,-0.144036,-0.024512
420,1.62667E+18,-0.112767,-0.179706,-0.053125,-0.112767,-0.179706,-0.053125,0.040298,-0.145791,-0.029359
421,1.62667E+18,-0.161326,-0.2015,-0.043537,-0.161326,-0.2015,-0.043537,0.011623,-0.147119,-0.03419
422,1.62667E+18,-0.190755,-0.18523,-0.047181,-0.190755,-0.18523,-0.047181,-0.018264,-0.14815,-0.039083
423,1.62667E+18,-0.203372,-0.138496,-0.063115,-0.203372,-0.138496,-0.063115,-0.048635,-0.148822,-0.043967
424,1.62667E+18,-0.231659,-0.105161,-0.073146,-0.231659,-0.105161,-0.073146,-0.079104,-0.149166,-0.048824
425,1.62667E+18,-0.275362,-0.108804,-0.081014,-0.275362,-0.108804,-0.081014,-0.110966,-0.149185,-0.053819
426,1.62667E+18,-0.319686,-0.107051,-0.091841,-0.319686,-0.107051,-0.091841,-0.143528,-0.148844,-0.058891
427,1.62667E+18,-0.361863,-0.112907,-0.107188,-0.361863,-0.112907,-0.107188,-0.176449,-0.148174,-0.064018
428,1.62667E+18,-0.402851,-0.113573,-0.10776,-0.402851,-0.113573,-0.10776,-0.2106,-0.146736,-0.069596
429,1.62667E+18,-0.4422,-0.107116,-0.102309,-0.4422,-0.107116,-0.102309,-0.245138,-0.144484,-0.075556
430,1.62667E+18,-0.466793,-0.096639,-0.120272,-0.466793,-0.096639,-0.120272,-0.27964,-0.141503,-0.081834
431,1.62667E+18,-0.481843,-0.076772,-0.144486,-0.481843,-0.076772,-0.144486,-0.31464,-0.137571,-0.088658
432,1.62667E+18,-0.502947,-0.047697,-0.156439,-0.502947,-0.047697,-0.156439,-0.349064,-0.132709,-0.095923
433,1.62667E+18,-0.53622,-0.027355,-0.165436,-0.53622,-0.027355,-0.165436,-0.382394,-0.127067,-0.103523
434,1.62667E+18,-0.577436,0.001073,-0.185003,-0.577436,0.001073,-0.185003,-0.414772,-0.120793,-0.111396
435,1.62667E+18,-0.624268,0.02398,-0.212965,-0.624268,0.02398,-0.212965,-0.445089,-0.114046,-0.119402
436,1.62667E+18,-0.65889,0.034676,-0.229551,-0.65889,0.034676,-0.229551,-0.473082,-0.10702,-0.127434
437,1.62667E+18,-0.668618,0.059157,-0.237024,-0.668618,0.059157,-0.237024,-0.502001,-0.099803,-0.135395
438,1.62667E+18,-0.662215,0.086626,-0.251711,-0.662215,0.086626,-0.251711,-0.531185,-0.09276,-0.143059
439,1.62667E+18,-0.659128,0.108398,-0.264385,-0.659128,0.108398,-0.264385,-0.560356,-0.086198,-0.150276
440,1.62667E+18,-0.679498,0.103093,-0.268013,-0.679498,0.103093,-0.268013,-0.592454,-0.081287,-0.157336
441,1.62667E+18,-0.722121,0.071138,-0.267065,-0.722121,0.071138,-0.267065,-0.627031,-0.078342,-0.164151
442,1.62667E+18,-0.775395,0.022499,-0.259558,-0.775395,0.022499,-0.259558,-0.663669,-0.077244,-0.170724
443,1.62667E+18,-0.824654,-0.036665,-0.253296,-0.824654,-0.036665,-0.253296,-0.702933,-0.077596,-0.177239
444,1.62667E+18,-0.860016,-0.079202,-0.247924,-0.860016,-0.079202,-0.247924,-0.74394,-0.079527,-0.183616
445,1.62667E+18,-0.906156,-0.114548,-0.250271,-0.906156,-0.114548,-0.250271,-0.786024,-0.082863,-0.189851
446,1.62667E+18,-0.958381,-0.143912,-0.262118,-0.958381,-0.143912,-0.262118,-0.830253,-0.086903,-0.19574
447,1.62667E+18,-1.012046,-0.123706,-0.269787,-1.012046,-0.123706,-0.269787,-0.875674,-0.09161,-0.20117
448,1.62667E+18,-1.088456,-0.14099,-0.273197,-1.088456,-0.14099,-0.273197,-0.921793,-0.096845,-0.206137
449,1.62667E+18,-1.162511,-0.192177,-0.279599,-1.162511,-0.192177,-0.279599,-0.969627,-0.102246,-0.210615
450,1.62667E+18,-1.213429,-0.235934,-0.294618,-1.213429,-0.235934,-0.294618,-1.018025,-0.107702,-0.214514
451,1.62667E+18,-1.238629,-0.246974,-0.317218,-1.238629,-0.246974,-0.317218,-1.066402,-0.113124,-0.217867
452,1.62667E+18,-1.26228,-0.239377,-0.326153,-1.26228,-0.239377,-0.326153,-1.115496,-0.11819,-0.221287
453,1.62667E+18,-1.301214,-0.233595,-0.31596,-1.301214,-0.233595,-0.31596,-1.164124,-0.122774,-0.224715
454,1.62667E+18,-1.36294,-0.233796,-0.299492,-1.36294,-0.233796,-0.299492,-1.2119,-0.126886,-0.228131
455,1.62667E+18,-1.43761,-0.242325,-0.292802,-1.43761,-0.242325,-0.292802,-1.260778,-0.130763,-0.231425
456,1.62667E+18,-1.507889,-0.252033,-0.293632,-1.507889,-0.252033,-0.293632,-1.309734,-0.13441,-0.234504
457,1.62667E+18,-1.559685,-0.249723,-0.295943,-1.559685,-0.249723,-0.295943,-1.358378,-0.137841,-0.237372
458,1.62667E+18,-1.597982,-0.227575,-0.299771,-1.597982,-0.227575,-0.299771,-1.408072,-0.141215,-0.240134
459,1.62667E+18,-1.645236,-0.214093,-0.307552,-1.645236,-0.214093,-0.307552,-1.4576,-0.144441,-0.242737
460,1.62667E+18,-1.695139,-0.2101,-0.309675,-1.695139,-0.2101,-0.309675,-1.506412,-0.147503,-0.245184
461,1.62667E+18,-1.74104,-0.196898,-0.309784,-1.74104,-0.196898,-0.309784,-1.555162,-0.150621,-0.247475
462,1.62667E+18,-1.794857,-0.19138,-0.32234,-1.794857,-0.19138,-0.32234,-1.602482,-0.1537,-0.249565
463,1.62667E+18,-1.854409,-0.202802,-0.333881,-1.854409,-0.202802,-0.333881,-1.6479,-0.156707,-0.251466
464,1.62667E+18,-1.911847,-0.216983,-0.333769,-1.911847,-0.216983,-0.333769,-1.692573,-0.159763,-0.253287
465,1.62667E+18,-1.959888,-0.225104,-0.334425,-1.959888,-0.225104,-0.334425,-1.735163,-0.162764,-0.254985
466,1.62667E+18,-1.999845,-0.235709,-0.336501,-1.999845,-0.235709,-0.336501,-1.775303,-0.165673,-0.256567
467,1.62667E+18,-2.035671,-0.242392,-0.339033,-2.035671,-0.242392,-0.339033,-1.814064,-0.168574,-0.25815
468,1.62667E+18,-2.072599,-0.24734,-0.34562,-2.072599,-0.24734,-0.34562,-1.850188,-0.171357,-0.259697
