time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum,,,time,oldX
1.63E+18,1.289135,0.121772,0.60343,-2.250827056,-0.11538334,-0.348453562,,,,
1.63E+18,1.031053,0.089553,0.382297,-2.237935871,-0.114165636,-0.342419339,,,,
1.63E+18,0.806918,0.112486,0.308749,-2.227625209,-0.113270094,-0.33859632,,,,
1.63E+18,0.648826,0.225078,0.280178,-2.219556132,-0.112145249,-0.33550887,,,,
1.63E+18,0.579345,0.407726,0.241274,-2.213067789,-0.10989444,-0.332707054,,,,
1.63E+18,0.589991,0.615351,0.184429,-2.207274414,-0.105817232,-0.330294345,,,,
1.63E+18,0.57273,0.821876,0.113778,-2.201374428,-0.099663643,-0.328450031,,,,
1.63E+18,0.480018,0.829084,0.070319,-2.195647201,-0.091444989,-0.327312266,,,,
1.63E+18,0.389924,0.64565,0.063495,-2.19084696,-0.083154043,-0.326609067,,,,
1.63E+18,0.332677,0.517193,0.052761,-2.18694777,-0.076697625,-0.325974125,,,,
1.63E+18,0.275762,0.549744,0.005219,-2.183620957,-0.071525629,-0.325446508,,,,
1.63E+18,0.182841,0.609382,-0.085102,-2.180863373,-0.066028259,-0.325394319,,,,
1.63E+18,0.026197,0.527788,-0.200538,-2.179034939,-0.059934361,-0.32624535,,,,
1.63E+18,-0.170344,0.3635,-0.300249,-2.178772972,-0.054656549,-0.328250704,,,,
1.63E+18,-0.395928,0.194168,-0.39427,-2.180476434,-0.051021502,-0.331253232,,,,
1.63E+18,-0.558139,0.078208,-0.454868,-2.184435664,-0.049079847,-0.335195882,,,,
1.63E+18,-0.633886,-0.007208,-0.481973,-2.190017125,-0.048297757,-0.33974462,,,,
1.63E+18,-0.645615,-0.097948,-0.441062,-2.196355904,-0.048369836,-0.344564288,,,,
1.63E+18,-0.63071,-0.200399,-0.334073,-2.202812137,-0.049349329,-0.348974965,,,,
1.63E+18,-0.555538,-0.308696,-0.197432,-2.209119156,-0.051353293,-0.352315652,,,,
1.63E+18,-0.405789,-0.365961,-0.056985,-2.214674607,-0.054440293,-0.354289997,,,,
1.63E+18,-0.201359,-0.266198,0.025779,-2.218732445,-0.058099856,-0.35485984,,,,
1.63E+18,0.013701,-0.067823,0.018134,-2.220746061,-0.06076187,-0.354602047,,,,
1.63E+18,0.196995,0.071925,-0.093585,-2.220609053,-0.061440091,-0.354420709,,,,
1.63E+18,0.32135,0.033004,-0.284366,-2.218639077,-0.060720832,-0.355356571,,,,
1.63E+18,0.357112,-0.091682,-0.459929,-2.215425618,-0.060390796,-0.358200195,,,,
1.63E+18,0.311524,-0.082903,-0.546759,-2.211854453,-0.061307628,-0.362799544,,,,
1.63E+18,0.213052,0.044296,-0.455863,-2.208739253,-0.062136647,-0.368267064,,,,
1.63E+18,0.108891,0.024731,-0.169733,-2.206608705,-0.061693682,-0.372825752,,,,
1.63E+18,0.024853,-0.231518,0.19518,-2.205519809,-0.061446375,-0.37452306,,,,
1.63E+18,-0.059394,-0.436821,0.521609,-2.205271276,-0.063761585,-0.372571235,,,,
1.63E+18,-0.169314,-0.490804,0.744854,-2.205865208,-0.068129739,-0.367355212,,,,
1.63E+18,-0.278555,-0.503004,0.798994,-2.20755837,-0.073037841,-0.359906577,,,,
1.63E+18,-0.331752,-0.501765,0.696229,-2.210343885,-0.078067817,-0.351916739,,,,
1.63E+18,-0.296322,-0.420275,0.473141,-2.213661447,-0.083085531,-0.34495436,,,,
1.63E+18,-0.198758,-0.203418,0.159069,-2.216624629,-0.087288227,-0.34022301,,,,
1.63E+18,-0.105261,0.102102,-0.162979,-2.218612234,-0.089322434,-0.3386323,,,,
1.63E+18,-0.045344,0.343725,-0.402368,-2.219664831,-0.088301427,-0.340262069,,,,
1.63E+18,-0.021276,0.524978,-0.54285,-2.220118277,-0.084864133,-0.344285801,,,,
1.63E+18,-0.034662,0.551995,-0.561577,-2.220331034,-0.07961442,-0.349714231,,,,
1.63E+18,-0.087109,0.47548,-0.471466,-2.220677659,-0.074094399,-0.355330073,,,,
1.63E+18,-0.196978,0.422631,-0.307021,-2.221548737,-0.06933966,-0.360044673,,,,
1.63E+18,-0.353639,0.377637,-0.083636,-2.223518543,-0.065113296,-0.363114922,,,,
1.63E+18,-0.488134,0.313618,0.139417,-2.227054887,-0.061336974,-0.363951271,,,,
1.63E+18,-0.584214,0.233577,0.368125,-2.23193629,-0.058200754,-0.362557083,,,,
1.63E+18,-0.631879,0.147672,0.563183,-2.237778355,-0.055865014,-0.358875881,,,,
1.63E+18,-0.658216,0.16537,0.656122,-2.244097226,-0.054388275,-0.353243979,,,,
1.63E+18,-0.682005,0.217189,0.615613,-2.250679302,-0.052734596,-0.346682842,,,,
1.63E+18,-0.689597,0.218288,0.492078,-2.257499439,-0.050562678,-0.340526634,,,,
1.63E+18,-0.722793,0.152664,0.295397,-2.264395321,-0.048379826,-0.335605917,,,,
1.63E+18,-0.801839,-0.000017,0.099972,-2.271623343,-0.046853167,-0.332651909,,,,
1.63E+18,-0.896366,-0.117565,-0.068207,-2.279641631,-0.046853337,-0.331652202,,,,
1.63E+18,-0.958866,-0.149278,-0.174952,-2.288605405,-0.048029002,-0.33233428,,,,
1.63E+18,-1.004629,-0.123412,-0.184865,-2.298193943,-0.049521763,-0.334083778,,,,
1.63E+18,-1.059363,-0.138003,-0.099571,-2.308240361,-0.050755899,-0.335932452,,,,
1.63E+18,-1.157101,-0.215653,0.036303,-2.318833856,-0.052135911,-0.336928149,,,,
1.63E+18,-1.264997,-0.325888,0.205931,-2.330405014,-0.054292469,-0.336565114,,,,
1.63E+18,-1.329068,-0.399611,0.332328,-2.343054822,-0.057551307,-0.334505831,,,,
1.63E+18,-1.270425,-0.364285,0.437729,-2.356345672,-0.061547468,-0.331182508,,,,
1.63E+18,-1.03594,-0.34547,0.566708,-2.369049759,-0.065190271,-0.326805274,,,,
1.63E+18,-0.662981,-0.430992,0.735011,-2.379409292,-0.068645016,-0.321138122,,,,
1.63E+18,-0.240559,-0.478342,0.891811,-2.386039017,-0.07295488,-0.313788106,,,,
1.63E+18,0.1627,-0.255132,0.949058,-2.388444638,-0.077738362,-0.304869882,,,,
1.63E+18,0.491345,0.257296,0.855072,-2.386817659,-0.080289649,-0.295379423,,,,
1.63E+18,0.689562,0.848457,0.602453,-2.381904146,-0.077716656,-0.286828594,,,,
1.63E+18,0.789255,1.198902,0.206333,-2.375008614,-0.069232195,-0.280804141,,,,
1.63E+18,0.823865,1.186876,-0.236859,-2.367115963,-0.057243021,-0.278740784,,,,
1.63E+18,0.729705,0.948045,-0.531802,-2.358877418,-0.045374413,-0.281109344,,,,
1.63E+18,0.505203,0.668147,-0.61453,-2.351580275,-0.035893842,-0.286427432,,,,
1.63E+18,0.299307,0.487017,-0.489513,-2.34652831,-0.029212457,-0.292572653,,,,
1.63E+18,0.200277,0.424796,-0.286199,-2.343535201,-0.024342225,-0.297467846,,,,
1.63E+18,0.174481,0.498117,-0.11205,-2.341532457,-0.020094319,-0.300329799,,,,
1.63E+18,0.19148,0.666297,-0.017907,-2.339787625,-0.015113086,-0.301450314,,,,
1.63E+18,0.223873,0.817216,-0.030997,-2.337872849,-0.008450201,-0.301629381,,,,
1.63E+18,0.235043,0.883433,-0.135787,-2.335634091,-0.000277936,-0.301939355,,,,
1.63E+18,0.225497,0.886645,-0.314194,-2.333283691,0.008556281,-0.303297208,,,,
1.63E+18,0.203488,0.842174,-0.509654,-2.331028692,0.017422844,-0.306439188,,,,
1.63E+18,0.138789,0.71267,-0.651811,-2.328993838,0.025844476,-0.311535663,,,,
1.63E+18,0.0185,0.435407,-0.678287,-2.32760593,0.032971268,-0.318053856,,,,
1.63E+18,-0.165091,0.036582,-0.590078,-2.327420932,0.037325282,-0.32483664,,,,
1.63E+18,-0.411269,-0.370167,-0.379086,-2.329071864,0.037691107,-0.330737495,,,,
1.63E+18,-0.621931,-0.732305,-0.09231,-2.333184501,0.033989484,-0.334528307,,,,
1.63E+18,-0.748607,-0.972532,0.19724,-2.33940389,0.02666634,-0.335451418,,,,
1.63E+18,-0.77545,-1.04451,0.422247,-2.346889865,0.016941145,-0.333479044,,,,
1.63E+18,-0.699144,-0.984889,0.524437,-2.354644464,0.006495911,-0.32925652,,,,
1.63E+18,-0.527055,-0.896331,0.497436,-2.361635814,-0.003352853,-0.324012217,,,,
1.63E+18,-0.30819,-0.813655,0.376258,-2.366906432,-0.012316278,-0.319037793,,,,
1.63E+18,-0.06538,-0.723282,0.193749,-2.369988292,-0.020452724,-0.315275261,,,,
1.63E+18,0.189002,-0.619522,-0.012043,-2.370642101,-0.027685636,-0.313337746,,,,
1.63E+18,0.434203,-0.513999,-0.182177,-2.368752105,-0.033880777,-0.313458175,,,,
1.63E+18,0.646208,-0.572904,-0.270683,-2.364410019,-0.039020833,-0.315279968,,,,
1.63E+18,0.793566,-0.868319,-0.237714,-2.357948022,-0.044749799,-0.317986764,,,,
1.63E+18,0.853379,-1.083151,-0.107198,-2.350012261,-0.0534331,-0.320363934,,,,
1.63E+18,0.805906,-0.965027,0.051173,-2.34147858,-0.064264472,-0.3214359,,,,
1.63E+18,0.673261,-0.657151,0.177221,-2.333419417,-0.073914865,-0.320924164,,,,
1.63E+18,0.546742,-0.516251,0.258902,-2.326686893,-0.080486291,-0.319151976,,,,
1.63E+18,0.43237,-0.601266,0.313269,-2.321219403,-0.085648867,-0.316562923,,,,
1.63E+18,0.358438,-0.731747,0.323148,-2.316895758,-0.09166145,-0.313430273,,,,
1.63E+18,0.431201,-0.684326,0.256738,-2.313311332,-0.098979014,-0.310198752,,,,
1.63E+18,0.603133,-0.476667,0.13364,-2.308999377,-0.105822186,-0.307631405,,,,
1.63E+18,0.800129,-0.233019,-0.00171,-2.30296797,-0.110588917,-0.306294988,,,,
1.63E+18,1.050514,0.028676,-0.144688,-2.294966783,-0.112919078,-0.306312088,,,,
1.63E+18,1.283445,0.34739,-0.374356,-2.284461508,-0.112632314,-0.307758986,,,,
1.63E+18,1.370153,0.595157,-0.662597,-2.271627223,-0.109158458,-0.311502498,,,,
1.63E+18,1.329086,0.704589,-1.003564,-2.257925517,-0.103206812,-0.318128553,,,,
1.63E+18,1.211241,0.696072,-1.310341,-2.244634827,-0.096161012,-0.328164064,,,,
1.63E+18,1.027772,0.678951,-1.535104,-2.232522262,-0.089200203,-0.341267642,,,,
1.63E+18,0.790145,0.654708,-1.665358,-2.222244674,-0.08241078,-0.356618486,,,,
1.63E+18,0.533303,0.534734,-1.68166,-2.214343123,-0.075863616,-0.373272279,,,,
1.63E+18,0.277926,0.432475,-1.591671,-2.209010161,-0.070516345,-0.390088664,,,,
1.63E+18,0.025098,0.412962,-1.40328,-2.206230865,-0.066191539,-0.406005577,,,,
1.63E+18,-0.215234,0.371965,-1.122229,-2.205979889,-0.062061972,-0.420038198,,,,
1.63E+18,-0.418757,0.253823,-0.796673,-2.208132256,-0.058342275,-0.431260631,,,,
1.63E+18,-0.575836,0.113132,-0.468638,-2.212319772,-0.055804077,-0.439227259,,,,
1.63E+18,-0.701046,-0.07772,-0.151861,-2.218078206,-0.054672743,-0.443913699,,,,
1.63E+18,-0.761644,-0.299394,0.110706,-2.225088576,-0.055449933,-0.44543229,,,,
1.63E+18,-0.776881,-0.465898,0.292604,-2.232705114,-0.058443911,-0.444325216,,,,
1.63E+18,-0.753371,-0.559971,0.395823,-2.240473825,-0.063102831,-0.441399213,,,,
1.63E+18,-0.737698,-0.559012,0.451185,-2.248007631,-0.068702613,-0.437440933,,,,
1.63E+18,-0.773286,-0.470523,0.465933,-2.255384517,-0.074292662,-0.43292914,,,,
1.63E+18,-0.840097,-0.414446,0.45506,-2.263117476,-0.078997952,-0.428269751,,,,
1.63E+18,-0.959844,-0.456613,0.420328,-2.271518338,-0.083142359,-0.423719209,,,,
1.63E+18,-1.114079,-0.584615,0.378405,-2.281116901,-0.087708547,-0.419515875,,,,
1.63E+18,-1.261611,-0.669718,0.335697,-2.292279794,-0.093566296,-0.415724318,,,,
1.63E+18,-1.361462,-0.744662,0.309848,-2.304870874,-0.100250189,-0.412374008,,,,
1.63E+18,-1.350065,-0.793479,0.352766,-2.31848532,-0.107696713,-0.409275567,,,,
1.63E+18,-1.212533,-0.832417,0.517106,-2.331986142,-0.115631605,-0.405747862,,,,
1.63E+18,-1.003303,-0.871286,0.7762,-2.344111317,-0.123955668,-0.400576869,,,,
1.63E+18,-0.76332,-0.872193,1.031437,-2.354144476,-0.13266864,-0.392814769,,,,
1.63E+18,-0.557161,-0.671027,1.094688,-2.361777578,-0.141390458,-0.382500531,,,,
1.63E+18,-0.347687,-0.226509,0.898059,-2.367349259,-0.148100814,-0.371553511,,,,
1.63E+18,-0.086865,0.260281,0.469162,-2.370826085,-0.150365875,-0.362573036,,,,
1.63E+18,0.144566,0.6109,-0.062116,-2.371694746,-0.147763032,-0.357881356,,,,
1.63E+18,0.339606,0.830183,-0.52133,-2.370249104,-0.14165411,-0.358502508,,,,
1.63E+18,0.543391,1.038209,-0.831457,-2.366853001,-0.133352174,-0.363715875,,,,
1.63E+18,0.632804,1.267266,-0.911306,-2.36141916,-0.122970217,-0.372030338,,,,
1.63E+18,0.553915,1.297338,-0.753581,-2.355091039,-0.110297395,-0.381143515,,,,
1.63E+18,0.350026,1.104287,-0.486127,-2.34955196,-0.097324181,-0.388679229,,,,
1.63E+18,-0.013038,0.752813,-0.184778,-2.346051655,-0.086281169,-0.393540561,,,,
1.63E+18,-0.508851,0.299638,0.127653,-2.346182034,-0.078753136,-0.395388317,,,,
1.63E+18,-0.946667,-0.091211,0.352504,-2.351270609,-0.075756717,-0.394111771,,,,
1.63E+18,-1.284492,-0.362138,0.501224,-2.360737158,-0.076668816,-0.390586776,,,,
1.63E+18,-1.492902,-0.455548,0.531837,-2.373582242,-0.080290242,-0.385574472,,,,
1.63E+18,-1.56303,-0.445181,0.491415,-2.388511071,-0.084845664,-0.38025617,,,,
1.63E+18,-1.511141,-0.418129,0.397027,-2.404141571,-0.089297531,-0.375341957,,,,
1.63E+18,-1.370031,-0.428932,0.299935,-2.419252788,-0.093478767,-0.371371738,,,,
1.63E+18,-1.194992,-0.465846,0.245341,-2.432953273,-0.097768142,-0.368372349,,,,
1.63E+18,-1.017108,-0.551908,0.250734,-2.44490304,-0.102426542,-0.365918971,,,,
1.63E+18,-0.861809,-0.693611,0.312292,-2.45507425,-0.107945693,-0.363411599,,,,
1.63E+18,-0.707975,-0.906035,0.421061,-2.46369223,-0.114881714,-0.360288719,,,,
1.63E+18,-0.519026,-1.066833,0.504959,-2.470772071,-0.12394218,-0.356078055,,,,
1.63E+18,-0.295973,-1.083291,0.518031,-2.475962264,-0.134610374,-0.351028529,,,,
1.63E+18,-0.018309,-0.931587,0.411182,-2.478922032,-0.145443422,-0.345848153,,,,
1.63E+18,0.287718,-0.708639,0.200608,-2.47910512,-0.154759173,-0.341736386,,,,
1.63E+18,0.5802,-0.511032,-0.061593,-2.476227903,-0.161845654,-0.33973028,,,,
1.63E+18,0.774211,-0.376066,-0.290161,-2.470425977,-0.166955908,-0.340346202,,,,
1.63E+18,0.859662,-0.286112,-0.447415,-2.462683768,-0.170716616,-0.343247849,,,,
1.63E+18,0.882229,-0.292552,-0.522394,-2.454087258,-0.1735777,-0.347721942,,,,
1.63E+18,0.842959,-0.365664,-0.469249,-2.445264855,-0.176503257,-0.352945949,,,,
1.63E+18,0.796341,-0.352173,-0.291784,-2.436835373,-0.180159851,-0.357638379,,,,
1.63E+18,0.797999,-0.224554,-0.037333,-2.428871861,-0.183681626,-0.360556256,,,,
1.63E+18,0.823359,-0.072414,0.23644,-2.420891973,-0.185927137,-0.360929581,,,,
1.63E+18,0.816849,-0.027,0.50995,-2.412658278,-0.186651286,-0.358565151,,,,
1.63E+18,0.749863,-0.160658,0.724626,-2.404489892,-0.186921283,-0.353465716,,,,
1.63E+18,0.665599,-0.354913,0.850831,-2.396976193,-0.188531091,-0.346204894,,,,
1.63E+18,0.602662,-0.472216,0.912668,-2.390333579,-0.192073089,-0.337713683,,,,
1.63E+18,0.587513,-0.386276,0.917467,-2.384306882,-0.196795309,-0.328586886,,,,
1.63E+18,0.56252,-0.184254,0.813934,-2.378431827,-0.20065802,-0.319412333,,,,
1.63E+18,0.518642,0.05606,0.602174,-2.372806555,-0.202500583,-0.311272889,,,,
1.63E+18,0.435215,0.335051,0.257314,-2.367620202,-0.201939991,-0.305251226,,,,
1.63E+18,0.286601,0.596554,-0.111736,-2.363267996,-0.198589438,-0.302678053,,,,
1.63E+18,0.077615,0.776881,-0.415057,-2.360402023,-0.192623974,-0.303795399,,,,
1.63E+18,-0.17085,0.865875,-0.634968,-2.359625863,-0.184855065,-0.307946022,,,,
1.63E+18,-0.463036,0.839852,-0.716091,-2.361334341,-0.176196426,-0.314295621,,,,
1.63E+18,-0.832365,0.707766,-0.678759,-2.36596476,-0.167797798,-0.321456622,,,,
1.63E+18,-1.195795,0.462093,-0.518956,-2.374288303,-0.160720229,-0.328244125,,,,
1.63E+18,-1.472377,0.212319,-0.246144,-2.386246406,-0.156099239,-0.333433752,,,,
1.63E+18,-1.677785,-0.009721,0.099885,-2.400969988,-0.153976077,-0.33589516,,,,
1.63E+18,-1.776361,-0.176104,0.430887,-2.417748053,-0.154073288,-0.334896298,,,,
1.63E+18,-1.759117,-0.287334,0.674308,-2.435511435,-0.155834305,-0.330587483,,,,
1.63E+18,-1.650348,-0.243194,0.779935,-2.453102831,-0.158707682,-0.323844316,,,,
1.63E+18,-1.479934,-0.140639,0.70239,-2.469606099,-0.161139591,-0.316045066,,,,
1.63E+18,-1.302277,-0.088383,0.445233,-2.484405629,-0.162545999,-0.309021076,,,,
1.63E+18,-1.213597,-0.040998,0.092468,-2.497428232,-0.163429818,-0.304568803,,,,
1.63E+18,-1.167032,0.015673,-0.327494,-2.509564357,-0.163839803,-0.303644112,,,,
1.63E+18,-1.127238,0.027855,-0.679492,-2.521234528,-0.163683075,-0.30691901,,,,
1.63E+18,-1.083378,0.039584,-0.889106,-2.532507052,-0.163404521,-0.313714017,,,,
1.63E+18,-1.05732,0.110392,-0.928637,-2.543340694,-0.163008686,-0.322604963,,,,
1.63E+18,-1.071999,0.186035,-0.823342,-2.553914029,-0.161904752,-0.331891452,,,,
1.63E+18,-1.189302,0.184621,-0.615752,-2.564633882,-0.160044426,-0.340124766,,,,
1.63E+18,-1.401569,0.070023,-0.339816,-2.576527054,-0.158198192,-0.346282365,,,,
1.63E+18,-1.555228,-0.202668,-0.088645,-2.590542565,-0.157497971,-0.349680482,,,,
1.63E+18,-1.511874,-0.506145,0.146887,-2.606095044,-0.159524677,-0.350566943,,,,
1.63E+18,-1.224785,-0.611249,0.353778,-2.62121359,-0.164586063,-0.349098092,,,,
1.63E+18,-0.780948,-0.424447,0.520876,-2.633461597,-0.170698631,-0.345560266,,,,
1.63E+18,-0.341107,0.066602,0.566185,-2.641270977,-0.174943047,-0.340351573,,,,
1.63E+18,-0.005672,0.625735,0.444989,-2.644682091,-0.174277018,-0.334689651,,,,
1.63E+18,0.103742,0.970106,0.180642,-2.64473881,-0.168019748,-0.330239818,,,,
1.63E+18,0.009879,1.000667,-0.178896,-2.643701377,-0.158318564,-0.328433374,,,,
1.63E+18,-0.086603,0.972602,-0.551838,-2.643602588,-0.148312022,-0.330222312,,,,
1.63E+18,-0.228708,0.998643,-0.791454,-2.644468629,-0.138585878,-0.335740762,,,,
1.63E+18,-0.480611,0.987385,-0.761278,-2.64675568,-0.128599575,-0.343655201,,,,
1.63E+18,-0.76702,0.897536,-0.522447,-2.651561851,-0.118725599,-0.351268078,,,,
1.63E+18,-1.002151,0.753982,-0.196472,-2.659231953,-0.109750354,-0.356492481,,,,
1.63E+18,-1.184782,0.58589,0.153554,-2.669253591,-0.102210437,-0.358457227,,,,
1.63E+18,-1.337934,0.510125,0.448794,-2.68110126,-0.096351612,-0.356921706,,,,
1.63E+18,-1.480598,0.505762,0.607026,-2.694480771,-0.091250297,-0.352433709,,,,
1.63E+18,-1.634012,0.417046,0.618457,-2.709286561,-0.086192742,-0.346363527,,,,
1.63E+18,-1.802995,0.208322,0.5362,-2.725626891,-0.082022228,-0.340178877,,,,
1.63E+18,-1.958643,0.097459,0.406243,-2.74365661,-0.079939035,-0.334816946,,,,
1.63E+18,-2.078495,0.160989,0.226247,-2.76324329,-0.078964433,-0.330754464,,,,
1.63E+18,-2.090835,0.218969,-0.021433,-2.784027974,-0.077354563,-0.328492023,,,,
1.63E+18,-2.027898,0.144077,-0.266669,-2.804936592,-0.075164845,-0.328706356,,,,
1.63E+18,-1.957893,0.052465,-0.454746,-2.825215312,-0.073724094,-0.331373012,,,,
1.63E+18,-1.891902,-0.079587,-0.560966,-2.844794493,-0.073199437,-0.33592053,,,,
1.63E+18,-1.777461,-0.269706,-0.560879,-2.863713271,-0.073995297,-0.341530118,,,,
1.63E+18,-1.616524,-0.435791,-0.484067,-2.881488108,-0.076692391,-0.34713898,,,,
1.63E+18,-1.419337,-0.505744,-0.365751,-2.897653142,-0.081050245,-0.351979588,,,,
1.63E+18,-1.170907,-0.472845,-0.250891,-2.911846693,-0.08610775,-0.355637145,,,,
1.63E+18,-0.934729,-0.395177,-0.206979,-2.923555613,-0.09083614,-0.358146023,,,,
1.63E+18,-0.716056,-0.265657,-0.239494,-2.932903023,-0.09478796,-0.360215839,,,,
1.63E+18,-0.492008,-0.113289,-0.384287,-2.940063491,-0.097444496,-0.362610748,,,,
1.63E+18,-0.259338,-0.003892,-0.580688,-2.944983634,-0.098577401,-0.366453668,,,,
1.63E+18,-0.063355,0.001082,-0.759358,-2.94758216,-0.098616398,-0.372272068,,,,
1.63E+18,0.126432,-0.143955,-0.874515,-2.948214453,-0.098605599,-0.379850583,,,,
1.63E+18,0.327633,-0.294559,-0.909229,-2.946950149,-0.100045131,-0.388595621,,,,
1.63E+18,0.479477,-0.023003,-0.856939,-2.943673777,-0.102990759,-0.397688027,,,,
1.63E+18,0.544386,0.579065,-0.735133,-2.938879068,-0.103220786,-0.406257307,,,,
1.63E+18,0.601214,0.986879,-0.521906,-2.933435139,-0.097430062,-0.413608732,,,,
1.63E+18,0.649053,0.906943,-0.28688,-2.927423075,-0.087561398,-0.418827725,,,,
1.63E+18,0.702931,0.665581,-0.088191,-2.920932462,-0.078491852,-0.421696561,,,,
1.63E+18,0.859697,0.59802,0.07381,-2.913903242,-0.071836127,-0.42257846,,,,
1.63E+18,1.11921,0.812765,0.191829,-2.905306162,-0.065855851,-0.421840351,,,,
1.63E+18,1.329609,1.105998,0.228149,-2.894114206,-0.057728305,-0.419922085,,,,
1.63E+18,1.423962,1.240789,0.148981,-2.880817945,-0.046668183,-0.417640566,,,,
1.63E+18,1.325386,1.233319,-0.075416,-2.866578508,-0.034260452,-0.416150775,,,,
1.63E+18,1.009516,1.238538,-0.444954,-2.853324478,-0.021927104,-0.416904945,,,,
1.63E+18,0.546777,1.235676,-0.87441,-2.843229447,-0.009541882,-0.421354428,,,,
1.63E+18,0.094003,1.091319,-1.204783,-2.837761607,0.002815036,-0.43009864,,,,
1.63E+18,-0.271416,0.768835,-1.350518,-2.836821589,0.013728086,-0.442146316,,,,
1.63E+18,-0.545136,0.510526,-1.268086,-2.839535784,0.021416534,-0.455651668,,,,
1.63E+18,-0.730909,0.37179,-0.967977,-2.844987074,0.026521729,-0.468332366,,,,
1.63E+18,-0.828735,0.245777,-0.49515,-2.852296258,0.030239677,-0.47801226,,,,
1.63E+18,-0.846886,0.037368,0.021502,-2.860583502,0.032697415,-0.482963697,,,,
1.63E+18,-0.823377,-0.230157,0.497052,-2.86905247,0.0330711,-0.482748674,,,,
1.63E+18,-0.7995,-0.442354,0.868633,-2.877286135,0.030769559,-0.477778218,,,,
1.63E+18,-0.797755,-0.547754,1.0565,-2.885281237,0.026345963,-0.469091776,,,,
1.63E+18,-0.886191,-0.607776,1.056081,-2.893258685,0.020868493,-0.458526912,,,,
1.63E+18,-1.020581,-0.719337,0.880361,-2.902120708,0.014790655,-0.447965966,,,,
1.63E+18,-1.154274,-0.910643,0.609417,-2.912326388,0.007597377,-0.439162469,,,,
1.63E+18,-1.274265,-1.060427,0.342102,-2.923869276,-0.001509169,-0.433068221,,,,
1.63E+18,-1.392179,-1.131357,0.158109,-2.936611762,-0.012113304,-0.429647245,,,,
1.63E+18,-1.497615,-1.237246,0.078592,-2.95054763,-0.023438314,-0.428064556,,,,
1.63E+18,-1.567602,-1.344828,0.126641,-2.965508636,-0.035798263,-0.427279431,,,,
1.63E+18,-1.614831,-1.418813,0.270666,-2.981184857,-0.049246715,-0.426013005,,,,
1.63E+18,-1.639824,-1.485083,0.458114,-2.99733296,-0.063434663,-0.423306379,,,,
1.63E+18,-1.660663,-1.586644,0.585593,-3.01373141,-0.078285683,-0.418725181,,,,
1.63E+18,-1.678535,-1.693336,0.594407,-3.030337828,-0.09415192,-0.412869326,,,,
1.63E+18,-1.581827,-1.552453,0.487785,-3.047123392,-0.111085497,-0.406925179,,,,
1.63E+18,-1.311144,-1.216652,0.319884,-3.06294146,-0.126609828,-0.402047392,,,,
1.63E+18,-0.864479,-0.962113,0.229703,-3.076053068,-0.138776504,-0.398848511,,,,
1.63E+18,-0.365594,-0.927171,0.191166,-3.084697747,-0.148397511,-0.39655151,,,,
1.63E+18,0.096045,-0.699668,0.093672,-3.088353734,-0.15766934,-0.394639826,,,,
1.63E+18,0.407988,-0.015394,-0.108559,-3.087393296,-0.16466593,-0.393703118,,,,
1.63E+18,0.524489,0.803096,-0.377358,-3.083313364,-0.164819872,-0.394788722,,,,
1.63E+18,0.462792,1.278401,-0.656174,-3.078068541,-0.156789015,-0.398562253,,,,
1.63E+18,0.311716,1.406159,-0.856067,-3.073440562,-0.144004841,-0.405124077,,,,
1.63E+18,0.052116,1.45557,-0.867167,-3.070323442,-0.129943431,-0.413684638,,,,
1.63E+18,-0.243997,1.327567,-0.633555,-3.069802275,-0.115387545,-0.422356419,,,,
1.63E+18,-0.538085,0.939074,-0.23459,-3.072242214,-0.102112045,-0.428691888,,,,
1.63E+18,-0.822085,0.450557,0.242339,-3.077623133,-0.092721185,-0.431037818,,,,
1.63E+18,-1.029395,0.048084,0.664203,-3.085843877,-0.088215672,-0.428614459,,,,
1.63E+18,-1.187487,-0.208532,1.028994,-3.096137959,-0.087734826,-0.421972344,,,,
1.63E+18,-1.317828,-0.293582,1.245537,-3.108012677,-0.089820119,-0.411682536,,,,
1.63E+18,-1.452323,-0.233089,1.293516,-3.121191126,-0.092755977,-0.399227006,,,,
1.63E+18,-1.59366,-0.160343,1.144884,-3.13571417,-0.095086837,-0.386292012,,,,
1.63E+18,-1.768786,-0.124459,0.812084,-3.151650974,-0.096690288,-0.374843025,,,,
1.63E+18,-1.982624,-0.086307,0.43052,-3.169338608,-0.097934862,-0.366722289,,,,
1.63E+18,-2.202553,-0.036739,0.077126,-3.189165101,-0.098797943,-0.362417034,,,,
1.63E+18,-2.415064,-0.078156,-0.166923,-3.211190349,-0.099165328,-0.361645784,,,,
1.63E+18,-2.617802,-0.195128,-0.280474,-3.235341299,-0.099946898,-0.363315035,,,,
1.63E+18,-2.808322,-0.317982,-0.285833,-3.261518984,-0.101898153,-0.366119739,,,,
1.63E+18,-2.964616,-0.408215,-0.231884,-3.289602563,-0.105078014,-0.368978106,,,,
1.63E+18,-3.095272,-0.491712,-0.158266,-3.319248344,-0.109160112,-0.371296916,,,,
1.63E+18,-3.173253,-0.610935,-0.111736,-3.35020146,-0.114077295,-0.372879596,,,,
1.63E+18,-3.164736,-0.649367,-0.156783,-3.381965265,-0.120192666,-0.373998058,,,,
1.63E+18,-3.135624,-0.509706,-0.337355,-3.413581434,-0.126679936,-0.375564342,,,,
