stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
465,1626666235797477000,-0.031883,-0.392440,-0.217246,-0.031883,-0.392440,-0.217246,-0.082714,-0.345435,-0.176121
466,1626666235830803000,-0.059155,-0.390523,-0.221977,-0.059155,-0.390523,-0.221977,-0.105597,-0.345754,-0.177773
467,1626666235864129000,-0.092105,-0.390634,-0.228103,-0.092105,-0.390634,-0.228103,-0.131691,-0.345883,-0.179850
468,1626666235897454000,-0.134942,-0.389589,-0.236521,-0.134942,-0.389589,-0.236521,-0.160787,-0.345776,-0.182308
469,1626666235930780000,-0.199685,-0.388441,-0.241716,-0.199685,-0.388441,-0.241716,-0.192453,-0.345444,-0.185086
470,1626666235964106000,-0.279451,-0.399551,-0.241145,-0.279451,-0.399551,-0.241145,-0.226727,-0.344978,-0.188198
471,1626666235997431000,-0.364586,-0.405837,-0.241503,-0.364586,-0.405837,-0.241503,-0.262898,-0.344365,-0.191574
472,1626666236030757000,-0.448347,-0.405132,-0.247698,-0.448347,-0.405132,-0.247698,-0.300243,-0.343629,-0.195142
473,1626666236064083000,-0.519916,-0.406345,-0.258846,-0.519916,-0.406345,-0.258846,-0.338510,-0.342850,-0.198902
474,1626666236097409000,-0.580862,-0.400345,-0.273285,-0.580862,-0.400345,-0.273285,-0.376443,-0.342051,-0.202747
475,1626666236130734000,-0.634584,-0.397715,-0.282752,-0.634584,-0.397715,-0.282752,-0.413118,-0.341278,-0.206587
476,1626666236164060000,-0.675903,-0.405754,-0.285398,-0.675903,-0.405754,-0.285398,-0.448232,-0.340672,-0.210308
477,1626666236197386000,-0.705917,-0.413198,-0.283928,-0.705917,-0.413198,-0.283928,-0.480740,-0.340238,-0.213850
478,1626666236230712000,-0.727976,-0.415476,-0.281759,-0.727976,-0.415476,-0.281759,-0.510502,-0.339952,-0.217217
479,1626666236264038000,-0.745867,-0.416862,-0.279715,-0.745867,-0.416862,-0.279715,-0.538810,-0.339809,-0.220489
480,1626666236297363000,-0.761043,-0.420492,-0.278218,-0.761043,-0.420492,-0.278218,-0.564914,-0.339793,-0.223608
481,1626666236330689000,-0.774343,-0.422629,-0.277862,-0.774343,-0.422629,-0.277862,-0.588739,-0.339878,-0.226578
482,1626666236364015000,-0.786085,-0.424304,-0.278092,-0.786085,-0.424304,-0.278092,-0.611025,-0.340082,-0.229482
483,1626666236397340000,-0.794584,-0.426966,-0.279002,-0.794584,-0.426966,-0.279002,-0.631313,-0.340359,-0.232254
484,1626666236430666000,-0.800087,-0.429419,-0.280292,-0.800087,-0.429419,-0.280292,-0.649614,-0.340684,-0.234895
485,1626666236463992000,-0.803184,-0.428965,-0.281855,-0.803184,-0.428965,-0.281855,-0.660453,-0.341574,-0.238212
486,1626666236497318000,-0.803828,-0.427024,-0.284097,-0.803828,-0.427024,-0.284097,-0.662541,-0.343032,-0.242160
487,1626666236530643000,-0.802188,-0.423718,-0.286931,-0.802188,-0.423718,-0.286931,-0.656267,-0.344993,-0.246659
488,1626666236563969000,-0.796973,-0.417284,-0.289313,-0.796973,-0.417284,-0.289313,-0.640338,-0.345357,-0.250924
489,1626666236597295000,-0.785919,-0.407160,-0.291177,-0.785919,-0.407160,-0.291177,-0.612463,-0.344003,-0.254752
490,1626666236630620000,-0.765269,-0.397763,-0.291320,-0.765269,-0.397763,-0.291320,-0.571611,-0.341192,-0.258003
491,1626666236663946000,-0.729773,-0.385097,-0.289507,-0.729773,-0.385097,-0.289507,-0.517672,-0.337619,-0.260470
492,1626666236697272000,-0.670045,-0.365568,-0.284770,-0.670045,-0.365568,-0.284770,-0.448881,-0.333415,-0.261893
493,1626666236730598000,-0.571016,-0.334509,-0.275217,-0.571016,-0.334509,-0.275217,-0.365278,-0.328825,-0.262155
494,1626666236763923000,-0.410008,-0.300063,-0.264047,-0.410008,-0.300063,-0.264047,-0.268919,-0.323671,-0.260926
495,1626666236797250000,-0.194251,-0.287733,-0.241173,-0.194251,-0.287733,-0.241173,-0.162116,-0.318047,-0.258292
496,1626666236830575000,0.041208,-0.295771,-0.208984,0.041208,-0.295771,-0.208984,-0.048529,-0.312107,-0.254542
497,1626666236863901000,0.250265,-0.324919,-0.179343,0.250265,-0.324919,-0.179343,0.069062,-0.305636,-0.248636
498,1626666236897227000,0.408389,-0.340342,-0.151472,0.408389,-0.340342,-0.151472,0.184510,-0.299085,-0.241066
499,1626666236930552000,0.515685,-0.346981,-0.126696,0.515685,-0.346981,-0.126696,0.291605,-0.292961,-0.232641
500,1626666236963878000,0.576315,-0.355015,-0.107981,0.576315,-0.355015,-0.107981,0.384244,-0.286841,-0.225166
501,1626666236997204000,0.610564,-0.359378,-0.103651,0.610564,-0.359378,-0.103651,0.460812,-0.280941,-0.218662
502,1626666237030530000,0.624230,-0.357962,-0.110917,0.624230,-0.357962,-0.110917,0.522336,-0.275287,-0.213034
503,1626666237063855000,0.622211,-0.349672,-0.124162,0.622211,-0.349672,-0.124162,0.570489,-0.269524,-0.208263
504,1626666237097181000,0.611940,-0.345758,-0.137352,0.611940,-0.345758,-0.137352,0.607006,-0.263931,-0.204267
505,1626666237130507000,0.596654,-0.337682,-0.151852,0.596654,-0.337682,-0.151852,0.633591,-0.258559,-0.200954
506,1626666237163832000,0.576469,-0.318683,-0.164089,0.576469,-0.318683,-0.164089,0.651134,-0.253142,-0.198278
507,1626666237197158000,0.550187,-0.284900,-0.173223,0.550187,-0.284900,-0.173223,0.661770,-0.247948,-0.196137
508,1626666237230484000,0.521807,-0.254958,-0.178631,0.521807,-0.254958,-0.178631,0.667012,-0.243035,-0.194444
509,1626666237263810000,0.493411,-0.234692,-0.183399,0.493411,-0.234692,-0.183399,0.667520,-0.238331,-0.193131
510,1626666237297135000,0.465368,-0.220761,-0.188368,0.465368,-0.220761,-0.188368,0.665087,-0.233992,-0.192064
511,1626666237330461000,0.444079,-0.217925,-0.194013,0.444079,-0.217925,-0.194013,0.660777,-0.230033,-0.191180
512,1626666237363787000,0.430635,-0.222307,-0.198729,0.430635,-0.222307,-0.198729,0.652923,-0.226138,-0.190600
513,1626666237397113000,0.422120,-0.230004,-0.200535,0.422120,-0.230004,-0.200535,0.642752,-0.222467,-0.190270
514,1626666237430439000,0.417281,-0.238371,-0.200767,0.417281,-0.238371,-0.200767,0.630930,-0.219034,-0.190153
515,1626666237463764000,0.422310,-0.247334,-0.199781,0.422310,-0.247334,-0.199781,0.614082,-0.215375,-0.190683
516,1626666237497090000,0.424140,-0.244174,-0.197949,0.424140,-0.244174,-0.197949,0.592085,-0.211509,-0.191880
517,1626666237530416000,0.418525,-0.252427,-0.195632,0.418525,-0.252427,-0.195632,0.565430,-0.207458,-0.193674
518,1626666237563741000,0.410741,-0.250382,-0.195567,0.410741,-0.250382,-0.195567,0.534261,-0.199206,-0.198607
519,1626666237597067000,0.394326,-0.232070,-0.195482,0.394326,-0.232070,-0.195482,0.499100,-0.186439,-0.206689
