stb->k,time,curX,curY,curZ,refX,refY,refZ,oldX,oldY,oldZ
16,1626666109164184000,0.006378,0.000494,0.000096,0.006378,0.000494,0.000096,-0.000528,0.000353,0.000029
17,1626666109197510000,-0.005947,0.000032,-0.000002,-0.005947,0.000032,-0.000002,-0.000822,0.000350,0.000027
18,1626666109230835000,-0.019369,-0.000444,-0.000380,-0.019369,-0.000444,-0.000380,-0.001113,0.000348,0.000025
19,1626666109264161000,-0.023028,0.000430,-0.000421,-0.023028,0.000430,-0.000421,-0.001398,0.000346,0.000024
20,1626666109297487000,-0.016397,-0.000450,-0.000074,-0.016397,-0.000450,-0.000074,-0.001664,0.000344,0.000022
21,1626666109330813000,-0.001690,0.000313,-0.000002,-0.001690,0.000313,-0.000002,-0.001909,0.000343,0.000021
22,1626666109364138000,0.008605,0.000558,0.000279,0.008605,0.000558,0.000279,-0.002134,0.000341,0.000020
23,1626666109397464000,0.009493,0.000375,0.000334,0.009493,0.000375,0.000334,-0.002350,0.000339,0.000020
24,1626666109430790000,0.001035,0.000583,0.000105,0.001035,0.000583,0.000105,-0.002553,0.000337,0.000019
25,1626666109464115000,-0.013558,-0.000070,-0.000067,-0.013558,-0.000070,-0.000067,-0.002742,0.000335,0.000019
26,1626666109497441000,-0.022444,0.000218,-0.000210,-0.022444,0.000218,-0.000210,-0.002934,0.000333,0.000019
27,1626666109530767000,-0.021010,0.000203,-0.000239,-0.021010,0.000203,-0.000239,-0.003124,0.000331,0.000020
28,1626666109564093000,-0.009225,-0.000108,0.000075,-0.009225,-0.000108,0.000075,-0.003311,0.000329,0.000020
29,1626666109597419000,0.004715,0.000397,0.000242,0.004715,0.000397,0.000242,-0.003484,0.000326,0.000021
30,1626666109630744000,0.010228,0.000568,0.000449,0.010228,0.000568,0.000449,-0.003636,0.000323,0.000023
31,1626666109664070000,0.006632,0.000348,0.000431,0.006632,0.000348,0.000431,-0.003767,0.000320,0.000025
32,1626666109697396000,-0.006134,0.000042,0.000166,-0.006134,0.000042,0.000166,-0.003912,0.000317,0.000028
33,1626666109730722000,-0.020188,-0.000197,-0.000016,-0.020188,-0.000197,-0.000016,-0.004064,0.000313,0.000031
34,1626666109764047000,-0.023459,-0.000151,-0.000157,-0.023459,-0.000151,-0.000157,-0.004218,0.000309,0.000035
35,1626666109797373000,-0.016646,-0.000124,0.000227,-0.016646,-0.000124,0.000227,-0.004366,0.000305,0.000039
36,1626666109830699000,-0.001389,-0.000284,0.000460,-0.001389,-0.000284,0.000460,-0.004500,0.000301,0.000043
37,1626666109864024000,0.009249,0.000150,0.000717,0.009249,0.000150,0.000717,-0.004618,0.000297,0.000048
38,1626666109897350000,0.010084,0.000342,0.000785,0.010084,0.000342,0.000785,-0.004734,0.000292,0.000054
39,1626666109930676000,0.001182,-0.000182,0.000558,0.001182,-0.000182,0.000558,-0.004841,0.000287,0.000060
40,1626666109964002000,-0.014084,-0.000283,0.000379,-0.014084,-0.000283,0.000379,-0.004939,0.000282,0.000067
41,1626666109997327000,-0.023078,-0.000227,0.000186,-0.023078,-0.000227,0.000186,-0.005047,0.000277,0.000074
42,1626666110030653000,-0.021436,-0.000247,0.000261,-0.021436,-0.000247,0.000261,-0.005157,0.000271,0.000082
43,1626666110063979000,-0.009111,-0.000365,0.000491,-0.009111,-0.000365,0.000491,-0.005267,0.000265,0.000090
44,1626666110097305000,0.005230,-0.000170,0.000758,0.005230,-0.000170,0.000758,-0.005361,0.000259,0.000098
45,1626666110130631000,0.010711,0.000217,0.000970,0.010711,0.000217,0.000970,-0.005434,0.000253,0.000108
46,1626666110163956000,0.006876,0.000020,0.000895,0.006876,0.000020,0.000895,-0.005489,0.000246,0.000118
47,1626666110197282000,-0.006383,-0.000458,0.000649,-0.006383,-0.000458,0.000649,-0.005556,0.000239,0.000128
48,1626666110230608000,-0.020181,-0.000457,0.000512,-0.020181,-0.000457,0.000512,-0.005632,0.000233,0.000139
49,1626666110263934000,-0.023415,-0.000320,0.000426,-0.023415,-0.000320,0.000426,-0.005712,0.000226,0.000150
50,1626666110297259000,-0.016513,-0.000363,0.000687,-0.016513,-0.000363,0.000687,-0.005785,0.000218,0.000162
51,1626666110330585000,-0.001137,-0.000697,0.000908,-0.001137,-0.000697,0.000908,-0.005846,0.000211,0.000174
52,1626666110363911000,0.009269,0.000115,0.001167,0.009269,0.000115,0.001167,-0.005896,0.000204,0.000186
53,1626666110397236000,0.009943,-0.000012,0.001226,0.009943,-0.000012,0.001226,-0.005941,0.000197,0.000199
54,1626666110430562000,0.000852,-0.000529,0.001051,0.000852,-0.000529,0.001051,-0.005981,0.000189,0.000213
55,1626666110463888000,-0.014403,-0.000110,0.000646,-0.014403,-0.000110,0.000646,-0.006016,0.000181,0.000226
56,1626666110497213000,-0.023306,-0.000273,0.000569,-0.023306,-0.000273,0.000569,-0.006059,0.000173,0.000240
57,1626666110530539000,-0.021461,-0.000809,0.000707,-0.021461,-0.000809,0.000707,-0.006107,0.000165,0.000254
58,1626666110563865000,-0.008976,-0.000332,0.000878,-0.008976,-0.000332,0.000878,-0.006159,0.000156,0.000269
59,1626666110597191000,0.005264,-0.000098,0.001122,0.005264,-0.000098,0.001122,-0.006193,0.000147,0.000284
60,1626666110630516000,0.010624,-0.000350,0.001325,0.010624,-0.000350,0.001325,-0.006210,0.000137,0.000300
61,1626666110663843000,0.006653,0.000319,0.001190,0.006653,0.000319,0.001190,-0.006211,0.000128,0.000316
62,1626666110697168000,-0.006651,-0.000991,0.001033,-0.006651,-0.000991,0.001033,-0.006219,0.000117,0.000333
63,1626666110730494000,-0.020258,-0.000711,0.000842,-0.020258,-0.000711,0.000842,-0.006235,0.000105,0.000352
64,1626666110763820000,-0.023388,0.000030,0.000901,-0.023388,0.000030,0.000901,-0.006257,0.000093,0.000370
65,1626666110797145000,-0.016216,-0.000773,0.000853,-0.016216,-0.000773,0.000853,-0.006227,0.000080,0.000391
66,1626666110830471000,-0.001027,-0.001720,0.001292,-0.001027,-0.001720,0.001292,-0.006141,0.000066,0.000413
67,1626666110863797000,0.009431,-0.000189,0.001669,0.009431,-0.000189,0.001669,-0.006002,0.000051,0.000436
68,1626666110897123000,0.010531,-0.000991,0.001644,0.010531,-0.000991,0.001644,-0.005740,0.000034,0.000463
69,1626666110930448000,0.001151,-0.001092,0.001874,0.001151,-0.001092,0.001874,-0.005350,0.000015,0.000492
70,1626666110963774000,-0.013964,-0.000909,0.001660,-0.013964,-0.000909,0.001660,-0.004844,-0.000006,0.000523
71,1626666110997100000,-0.021903,-0.002094,0.001530,-0.021903,-0.002094,0.001530,-0.004191,-0.000030,0.000556
72,1626666111030425000,-0.016392,-0.001708,0.002013,-0.016392,-0.001708,0.002013,-0.003393,-0.000056,0.000593
73,1626666111063751000,0.003960,-0.001645,0.002389,0.003960,-0.001645,0.002389,-0.002474,-0.000082,0.000631
74,1626666111097077000,0.032939,-0.001653,0.002819,0.032939,-0.001653,0.002819,-0.001387,-0.000111,0.000672
75,1626666111130403000,0.058343,-0.002048,0.003525,0.058343,-0.002048,0.003525,-0.000158,-0.000141,0.000714
76,1626666111163728000,0.070268,-0.003967,0.003916,0.070268,-0.003967,0.003916,0.001177,-0.000171,0.000758
77,1626666111197054000,0.065222,-0.005356,0.003942,0.065222,-0.005356,0.003942,0.002617,-0.000203,0.000804
78,1626666111230380000,0.052229,-0.004117,0.003988,0.052229,-0.004117,0.003988,0.004126,-0.000235,0.000851
79,1626666111263706000,0.049285,-0.001764,0.003338,0.049285,-0.001764,0.003338,0.005667,-0.000268,0.000898
80,1626666111297032000,0.056523,-0.003659,0.003800,0.056523,-0.003659,0.003800,0.007310,-0.000300,0.000947
81,1626666111330357000,0.071662,-0.003094,0.003802,0.071662,-0.003094,0.003802,0.009005,-0.000332,0.000998
82,1626666111363683000,0.081645,-0.002427,0.003883,0.081645,-0.002427,0.003883,0.010715,-0.000361,0.001048
83,1626666111397009000,0.082154,-0.002676,0.003884,0.082154,-0.002676,0.003884,0.012665,-0.000388,0.001103
84,1626666111430334000,0.072680,-0.002924,0.003627,0.072680,-0.002924,0.003627,0.014807,-0.000410,0.001163
85,1626666111463660000,0.057413,-0.003345,0.003302,0.057413,-0.003345,0.003302,0.017093,-0.000427,0.001225
86,1626666111496986000,0.048891,-0.003442,0.003224,0.048891,-0.003442,0.003224,0.021588,-0.000366,0.001404
87,1626666111530312000,0.051022,-0.002875,0.003232,0.051022,-0.002875,0.003232,0.028465,-0.000218,0.001699
88,1626666111563637000,0.063712,-0.002794,0.003608,0.063712,-0.002794,0.003608,0.037534,0.000010,0.002098
89,1626666111596963000,0.078488,-0.000673,0.004330,0.078488,-0.000673,0.004330,0.048539,0.000300,0.002591
90,1626666111630289000,0.088036,0.002944,0.004751,0.088036,0.002944,0.004751,0.061306,0.000652,0.003171
91,1626666111663614000,0.113987,0.003626,0.006558,0.113987,0.003626,0.006558,0.075493,0.001055,0.003821
92,1626666111696940000,0.170612,0.004259,0.008182,0.170612,0.004259,0.008182,0.090874,0.001495,0.004532
93,1626666111730266000,0.247206,0.005135,0.010277,0.247206,0.005135,0.010277,0.106931,0.001960,0.005285
94,1626666111763592000,0.312692,0.005100,0.012512,0.312692,0.005100,0.012512,0.123196,0.002435,0.006060
95,1626666111796918000,0.357823,0.006603,0.014243,0.357823,0.006603,0.014243,0.139329,0.002888,0.006810
96,1626666111830243000,0.382755,0.004820,0.014829,0.382755,0.004820,0.014829,0.154725,0.003301,0.007521
97,1626666111863569000,0.393875,0.007831,0.014485,0.393875,0.007831,0.014485,0.169160,0.003670,0.008186
98,1626666111896895000,0.396041,0.004845,0.014651,0.396041,0.004845,0.014651,0.183273,0.004010,0.008814
99,1626666111930221000,0.386246,0.001941,0.013325,0.386246,0.001941,0.013325,0.196593,0.004312,0.009398
100,1626666111963546000,0.370886,0.000021,0.012994,0.370886,0.000021,0.012994,0.209003,0.004575,0.009941
101,1626666111996872000,0.362482,0.000844,0.012655,0.362482,0.000844,0.012655,0.221094,0.004814,0.010452
102,1626666112030198000,0.364703,0.000678,0.012287,0.364703,0.000678,0.012287,0.232460,0.005023,0.010925
103,1626666112063523000,0.377219,-0.000992,0.012537,0.377219,-0.000992,0.012537,0.243004,0.005202,0.011363
104,1626666112096849000,0.391294,-0.000471,0.012334,0.391294,-0.000471,0.012334,0.253312,0.005363,0.011774
105,1626666112130175000,0.395895,0.000991,0.012629,0.395895,0.000991,0.012629,0.263005,0.005500,0.012154
106,1626666112163501000,0.391431,-0.000172,0.012426,0.391431,-0.000172,0.012426,0.271989,0.005614,0.012505
107,1626666112196826000,0.377630,-0.000954,0.011987,0.377630,-0.000954,0.011987,0.280798,0.005712,0.012833
108,1626666112230152000,0.364057,-0.000453,0.011923,0.364057,-0.000453,0.011923,0.289048,0.005793,0.013135
109,1626666112263478000,0.361421,-0.000374,0.011702,0.361421,-0.000374,0.011702,0.296648,0.005856,0.013413
110,1626666112296803000,0.368971,-0.001178,0.011993,0.368971,-0.001178,0.011993,0.304146,0.005906,0.013672
111,1626666112330130000,0.384204,-0.000661,0.012439,0.384204,-0.000661,0.012439,0.311175,0.005942,0.013910
112,1626666112363455000,0.393981,-0.000027,0.012819,0.393981,-0.000027,0.012819,0.317642,0.005965,0.014129
113,1626666112396781000,0.394291,-0.000527,0.013003,0.394291,-0.000527,0.013003,0.323988,0.005977,0.014332
114,1626666112430107000,0.384646,-0.000756,0.012838,0.384646,-0.000756,0.012838,0.329898,0.005978,0.014517
115,1626666112463433000,0.369365,-0.001238,0.012934,0.369365,-0.001238,0.012934,0.335301,0.005969,0.014686
116,1626666112496758000,0.361358,-0.000527,0.012647,0.361358,-0.000527,0.012647,0.340555,0.005950,0.014841
117,1626666112530084000,0.363472,-0.000454,0.013133,0.363472,-0.000454,0.013133,0.345407,0.005923,0.014982
118,1626666112563410000,0.376373,-0.001558,0.013268,0.376373,-0.001558,0.013268,0.349809,0.005890,0.015110
119,1626666112596735000,0.390154,-0.000831,0.013417,0.390154,-0.000831,0.013417,0.354081,0.005849,0.015226
120,1626666112630061000,0.394794,-0.000631,0.013670,0.394794,-0.000631,0.013670,0.358020,0.005803,0.015330
121,1626666112663387000,0.390203,-0.001076,0.013613,0.390203,-0.001076,0.013613,0.361587,0.005754,0.015423
122,1626666112696712000,0.376478,-0.001204,0.013312,0.376478,-0.001204,0.013312,0.364995,0.005697,0.015507
123,1626666112730038000,0.363303,-0.001367,0.013160,0.363303,-0.001367,0.013160,0.368087,0.005637,0.015580
124,1626666112763364000,0.360801,-0.001146,0.013054,0.360801,-0.001146,0.013054,0.370842,0.005576,0.015645
125,1626666112796690000,0.368587,-0.001189,0.013373,0.368587,-0.001189,0.013373,0.373461,0.005508,0.015701
126,1626666112830015000,0.383884,0.000076,0.014259,0.383884,0.000076,0.014259,0.375830,0.005438,0.015749
127,1626666112863341000,0.393559,0.001819,0.014127,0.393559,0.001819,0.014127,0.377934,0.005368,0.015790
128,1626666112896667000,0.393843,-0.000560,0.013730,0.393843,-0.000560,0.013730,0.379905,0.005293,0.015823
129,1626666112929993000,0.383702,-0.000531,0.013691,0.383702,-0.000531,0.013691,0.381655,0.005216,0.015850
130,1626666112963319000,0.368518,-0.000391,0.013405,0.368518,-0.000391,0.013405,0.383182,0.005139,0.015871
131,1626666112996644000,0.360529,-0.000958,0.013200,0.360529,-0.000958,0.013200,0.384562,0.005058,0.015885
132,1626666113029970000,0.362911,-0.000745,0.013064,0.362911,-0.000745,0.013064,0.385741,0.004976,0.015892
133,1626666113063296000,0.375495,-0.000801,0.013599,0.375495,-0.000801,0.013599,0.386722,0.004896,0.015895
134,1626666113096622000,0.389115,-0.000668,0.013662,0.389115,-0.000668,0.013662,0.387475,0.004814,0.015891
135,1626666113129947000,0.393191,-0.000401,0.013633,0.393191,-0.000401,0.013633,0.387957,0.004735,0.015882
136,1626666113163273000,0.387959,-0.000728,0.013568,0.387959,-0.000728,0.013568,0.388181,0.004661,0.015867
137,1626666113196599000,0.373713,-0.000887,0.013145,0.373713,-0.000887,0.013145,0.385238,0.004357,0.016174
138,1626666113229924000,0.360148,-0.000587,0.012940,0.360148,-0.000587,0.012940,0.378739,0.003806,0.016806
139,1626666113263250000,0.356840,-0.000360,0.012629,0.356840,-0.000360,0.012629,0.368903,0.003030,0.017731
140,1626666113296576000,0.362031,-0.000194,0.012622,0.362031,-0.000194,0.012622,0.355853,0.002268,0.018613
141,1626666113329902000,0.367568,0.000261,0.012407,0.367568,0.000261,0.012407,0.339587,0.001542,0.019444
142,1626666113363227000,0.350722,0.001591,0.012409,0.350722,0.001591,0.012409,0.320516,0.000854,0.020229
143,1626666113396553000,0.309413,0.005008,0.012002,0.309413,0.005008,0.012002,0.299047,0.000170,0.020981
144,1626666113429879000,0.243824,0.004262,0.010985,0.243824,0.004262,0.010985,0.275716,-0.000490,0.021691
145,1626666113463205000,0.152847,0.003560,0.009435,0.152847,0.003560,0.009435,0.251198,-0.001121,0.022360
146,1626666113496531000,0.063889,0.001141,0.007670,0.063889,0.001141,0.007670,0.226006,-0.001744,0.022994
147,1626666113529856000,-0.007920,-0.002161,0.005899,-0.007920,-0.002161,0.005899,0.201163,-0.002337,0.023576
148,1626666113563182000,-0.049697,-0.007931,0.004513,-0.049697,-0.007931,0.004513,0.177419,-0.002886,0.024102
149,1626666113596508000,-0.067323,-0.011653,0.002470,-0.067323,-0.011653,0.002470,0.154548,-0.003399,0.024555
150,1626666113629833000,-0.073221,-0.009404,0.001541,-0.073221,-0.009404,0.001541,0.133277,-0.003861,0.024934
151,1626666113663159000,-0.076951,-0.005997,0.002665,-0.076951,-0.005997,0.002665,0.113734,-0.004273,0.025251
152,1626666113696485000,-0.090154,0.001752,0.003272,-0.090154,0.001752,0.003272,0.094992,-0.004655,0.025505
153,1626666113729811000,-0.102206,-0.002346,0.002320,-0.102206,-0.002346,0.002320,0.077615,-0.004996,0.025700
154,1626666113763136000,-0.104261,-0.005040,0.001885,-0.104261,-0.005040,0.001885,0.061688,-0.005299,0.025846
155,1626666113796462000,-0.096855,-0.000931,0.002612,-0.096855,-0.000931,0.002612,0.046465,-0.005576,0.025939
156,1626666113829788000,-0.081368,-0.001664,0.002369,-0.081368,-0.001664,0.002369,0.032417,-0.005822,0.025985
157,1626666113863113000,-0.072545,-0.003040,0.002673,-0.072545,-0.003040,0.002673,0.019604,-0.006037,0.025993
158,1626666113896439000,-0.072642,-0.001772,0.002782,-0.072642,-0.001772,0.002782,0.007327,-0.006230,0.025955
159,1626666113929765000,-0.082376,-0.002152,0.002325,-0.082376,-0.002152,0.002325,-0.003984,-0.006398,0.025882
160,1626666113963091000,-0.097720,-0.003669,0.002459,-0.097720,-0.003669,0.002459,-0.014266,-0.006541,0.025780
161,1626666113996416000,-0.104957,-0.003107,0.001987,-0.104957,-0.003107,0.001987,-0.024179,-0.006668,0.025640
162,1626666114029742000,-0.102081,-0.000656,0.002367,-0.102081,-0.000656,0.002367,-0.033302,-0.006774,0.025473
163,1626666114063068000,-0.089053,-0.000848,0.003104,-0.089053,-0.000848,0.003104,-0.041569,-0.006863,0.025285
164,1626666114096394000,-0.075483,-0.001180,0.002534,-0.075483,-0.001180,0.002534,-0.049515,-0.006939,0.025065
165,1626666114129720000,-0.071360,-0.002073,0.002904,-0.071360,-0.002073,0.002904,-0.056776,-0.006999,0.024824
166,1626666114163045000,-0.076151,-0.000316,0.003432,-0.076151,-0.000316,0.003432,-0.063297,-0.007046,0.024570
167,1626666114196371000,-0.089905,0.001500,0.003377,-0.089905,0.001500,0.003377,-0.069538,-0.007080,0.024290
168,1626666114229697000,-0.102464,-0.000981,0.002485,-0.102464,-0.000981,0.002485,-0.075217,-0.007104,0.023995
169,1626666114263022000,-0.104508,-0.002746,0.002284,-0.104508,-0.002746,0.002284,-0.080296,-0.007117,0.023692
170,1626666114296348000,-0.096483,-0.001541,0.002851,-0.096483,-0.001541,0.002851,-0.085087,-0.007120,0.023367
171,1626666114329674000,-0.081011,-0.000794,0.003002,-0.081011,-0.000794,0.003002,-0.089382,-0.007113,0.023034
172,1626666114363000000,-0.072075,-0.000281,0.003232,-0.072075,-0.000281,0.003232,-0.093165,-0.007100,0.022698
173,1626666114396325000,-0.072354,-0.001262,0.003240,-0.072354,-0.001262,0.003240,-0.096687,-0.007077,0.022345
174,1626666114429651000,-0.082228,-0.000701,0.002980,-0.082228,-0.000701,0.002980,-0.099804,-0.007047,0.021987
175,1626666114462977000,-0.097531,0.000456,0.002980,-0.097531,0.000456,0.002980,-0.102513,-0.007012,0.021629
176,1626666114496302000,-0.104434,-0.002607,0.002502,-0.104434,-0.002607,0.002502,-0.104994,-0.006968,0.021258
177,1626666114529628000,-0.101662,-0.000910,0.002930,-0.101662,-0.000910,0.002930,-0.107150,-0.006919,0.020887
178,1626666114562954000,-0.088586,0.000613,0.003280,-0.088586,0.000613,0.003280,-0.108989,-0.006866,0.020518
179,1626666114596280000,-0.075053,-0.000645,0.003546,-0.075053,-0.000645,0.003546,-0.110554,-0.006804,0.020140
180,1626666114629606000,-0.071050,-0.000443,0.003752,-0.071050,-0.000443,0.003752,-0.111788,-0.006737,0.019765
181,1626666114662932000,-0.076136,0.000291,0.003658,-0.076136,0.000291,0.003658,-0.112713,-0.006667,0.019395
182,1626666114696257000,-0.089951,-0.000281,0.003343,-0.089951,-0.000281,0.003343,-0.111000,-0.006775,0.018753
183,1626666114729583000,-0.102289,-0.000027,0.003176,-0.102289,-0.000027,0.003176,-0.106318,-0.007082,0.017846
184,1626666114762909000,-0.104022,0.000263,0.003146,-0.104022,0.000263,0.003146,-0.098851,-0.007575,0.016705
185,1626666114796234000,-0.095513,0.000713,0.003456,-0.095513,0.000713,0.003456,-0.088015,-0.007864,0.015847
186,1626666114829560000,-0.079364,0.001552,0.003798,-0.079364,0.001552,0.003798,-0.073692,-0.007923,0.015290
187,1626666114862886000,-0.067414,0.002358,0.004154,-0.067414,0.002358,0.004154,-0.056233,-0.007773,0.015003
188,1626666114896211000,-0.053207,0.002956,0.004569,-0.053207,0.002956,0.004569,-0.036002,-0.007468,0.014930
189,1626666114929537000,-0.007274,0.001864,0.005469,-0.007274,0.001864,0.005469,-0.013406,-0.007012,0.015069
190,1626666114962863000,0.071238,0.005190,0.008476,0.071238,0.005190,0.008476,0.010942,-0.006431,0.015382
191,1626666114996189000,0.160545,0.004771,0.012516,0.160545,0.004771,0.012516,0.036610,-0.005759,0.015825
192,1626666115029514000,0.246729,0.006118,0.013343,0.246729,0.006118,0.013343,0.062663,-0.005024,0.016369
193,1626666115062840000,0.306901,0.007398,0.015416,0.306901,0.007398,0.015416,0.088305,-0.004266,0.016970
194,1626666115096166000,0.341423,0.012961,0.016302,0.341423,0.012961,0.016302,0.113239,-0.003537,0.017530
195,1626666115129491000,0.359441,0.009984,0.016690,0.359441,0.009984,0.016690,0.136669,-0.002861,0.018046
196,1626666115162818000,0.365811,0.007755,0.015837,0.365811,0.007755,0.015837,0.158430,-0.002240,0.018523
197,1626666115196143000,0.361985,0.007450,0.015559,0.361985,0.007450,0.015559,0.179571,-0.001642,0.018966
198,1626666115229469000,0.359924,0.008297,0.016044,0.359924,0.008297,0.016044,0.199473,-0.001086,0.019373
199,1626666115262795000,0.373592,0.008257,0.016354,0.373592,0.008257,0.016354,0.218007,-0.000575,0.019750
200,1626666115296121000,0.399825,0.007822,0.017014,0.399825,0.007822,0.017014,0.236053,-0.000085,0.020098
201,1626666115329446000,0.437916,0.008831,0.018320,0.437916,0.008831,0.018320,0.253081,0.000367,0.020418
202,1626666115362772000,0.474431,0.011073,0.019120,0.474431,0.011073,0.019120,0.268965,0.000780,0.020713
203,1626666115396098000,0.496036,0.012306,0.019781,0.496036,0.012306,0.019781,0.284464,0.001173,0.020984
204,1626666115429423000,0.499148,0.011165,0.020137,0.499148,0.011165,0.020137,0.299070,0.001533,0.021232
205,1626666115462749000,0.487841,0.011874,0.020153,0.487841,0.011874,0.020153,0.312662,0.001857,0.021458
206,1626666115496075000,0.479616,0.010699,0.020574,0.479616,0.010699,0.020574,0.325978,0.002163,0.021665
207,1626666115529401000,0.482845,0.005768,0.019592,0.482845,0.005768,0.019592,0.338511,0.002438,0.021852
208,1626666115562726000,0.495960,0.003628,0.019416,0.495960,0.003628,0.019416,0.350135,0.002682,0.022021
209,1626666115596052000,0.508891,0.003508,0.020046,0.508891,0.003508,0.020046,0.361564,0.002911,0.022174
210,1626666115629378000,0.512352,0.003526,0.020258,0.512352,0.003526,0.020258,0.372318,0.003114,0.022310
211,1626666115662703000,0.506790,0.002395,0.020024,0.506790,0.002395,0.020024,0.382276,0.003291,0.022432
212,1626666115696030000,0.492503,0.001775,0.019829,0.492503,0.001775,0.019829,0.392028,0.003454,0.022539
213,1626666115729355000,0.480045,0.001295,0.019632,0.480045,0.001295,0.019632,0.401147,0.003596,0.022633
214,1626666115762681000,0.478544,-0.000316,0.019274,0.478544,-0.000316,0.019274,0.409533,0.003718,0.022715
215,1626666115796007000,0.487130,-0.000463,0.019588,0.487130,-0.000463,0.019588,0.417754,0.003828,0.022785
216,1626666115829332000,0.502690,-0.001005,0.019709,0.502690,-0.001005,0.019709,0.425433,0.003924,0.022844
217,1626666115862658000,0.511563,-0.001186,0.019335,0.511563,-0.001186,0.019335,0.432481,0.004004,0.022894
218,1626666115895984000,0.510451,-0.000803,0.019821,0.510451,-0.000803,0.019821,0.439373,0.004076,0.022933
219,1626666115929310000,0.499955,-0.000700,0.019749,0.499955,-0.000700,0.019749,0.445773,0.004138,0.022963
220,1626666115962635000,0.485221,-0.001153,0.019341,0.485221,-0.001153,0.019341,0.451611,0.004189,0.022984
221,1626666115995961000,0.478507,-0.001495,0.019208,0.478507,-0.001495,0.019208,0.457268,0.004234,0.022996
222,1626666116029287000,0.481715,-0.000370,0.019483,0.481715,-0.000370,0.019483,0.462475,0.004271,0.022999
223,1626666116062612000,0.495490,-0.001842,0.019818,0.495490,-0.001842,0.019818,0.467182,0.004301,0.022995
224,1626666116095938000,0.508474,0.000899,0.020018,0.508474,0.000899,0.020018,0.471704,0.004326,0.022982
225,1626666116129264000,0.512097,0.002647,0.019181,0.512097,0.002647,0.019181,0.475823,0.004345,0.022962
226,1626666116162590000,0.506369,0.001092,0.019214,0.506369,0.001092,0.019214,0.479502,0.004360,0.022937
227,1626666116195915000,0.491486,0.001934,0.018405,0.491486,0.001934,0.018405,0.482910,0.004369,0.022902
228,1626666116229241000,0.478137,0.002731,0.017933,0.478137,0.002731,0.017933,0.485880,0.004373,0.022860
229,1626666116262567000,0.475412,0.000594,0.017985,0.475412,0.000594,0.017985,0.488405,0.004375,0.022813
230,1626666116295893000,0.482945,0.001977,0.018171,0.482945,0.001977,0.018171,0.490381,0.004360,0.022772
231,1626666116329219000,0.494741,0.002389,0.018039,0.494741,0.002389,0.018039,0.491655,0.004329,0.022738
232,1626666116362544000,0.498132,0.002681,0.018005,0.498132,0.002681,0.018005,0.492253,0.004284,0.022713
233,1626666116395870000,0.490687,0.003020,0.017901,0.490687,0.003020,0.017901,0.487272,0.004010,0.023005
234,1626666116429196000,0.472318,0.002995,0.017578,0.472318,0.002995,0.017578,0.475988,0.003490,0.023620
235,1626666116462521000,0.449226,0.002852,0.017103,0.449226,0.002852,0.017103,0.458781,0.002742,0.024524
236,1626666116495847000,0.429850,0.002141,0.016072,0.429850,0.002141,0.016072,0.436533,0.001804,0.025691
237,1626666116529173000,0.407291,0.000041,0.015577,0.407291,0.000041,0.015577,0.409373,0.000684,0.027102
238,1626666116562499000,0.384105,0.001796,0.015646,0.384105,0.001796,0.015646,0.378088,-0.000585,0.028715
239,1626666116595824000,0.339933,-0.002419,0.014434,0.339933,-0.002419,0.014434,0.343492,-0.001980,0.030487
240,1626666116629150000,0.268101,0.000544,0.013530,0.268101,0.000544,0.013530,0.306634,-0.003454,0.032366
241,1626666116662476000,0.172525,0.000536,0.012104,0.172525,0.000536,0.012104,0.268722,-0.004953,0.034289
242,1626666116695801000,0.066958,0.000298,0.011273,0.066958,0.000298,0.011273,0.230751,-0.006316,0.035994
243,1626666116729127000,-0.027821,0.006725,0.012572,-0.027821,0.006725,0.012572,0.194370,-0.007497,0.037465
244,1626666116762453000,-0.054239,0.027229,0.019369,-0.054239,0.027229,0.019369,0.160563,-0.008510,0.038729
245,1626666116795779000,-0.053360,0.021200,0.012201,-0.053360,0.021200,0.012201,0.128535,-0.009447,0.039853
246,1626666116829105000,-0.033860,-0.019243,0.001942,-0.033860,-0.019243,0.001942,0.099315,-0.010283,0.040833
247,1626666116862431000,-0.037610,-0.001937,0.008118,-0.037610,-0.001937,0.008118,0.072984,-0.011023,0.041688
248,1626666116895756000,-0.041854,0.007414,0.008142,-0.041854,0.007414,0.008142,0.048246,-0.011700,0.042423
249,1626666116929082000,-0.054055,-0.005019,0.007089,-0.054055,-0.005019,0.007089,0.025834,-0.012299,0.043040
250,1626666116962408000,-0.069968,-0.003457,0.006775,-0.069968,-0.003457,0.006775,0.005771,-0.012823,0.043557
251,1626666116995733000,-0.076388,-0.000029,0.007002,-0.076388,-0.000029,0.007002,-0.012896,-0.013293,0.043974
252,1626666117029059000,-0.073030,-0.003044,0.007258,-0.073030,-0.003044,0.007258,-0.029661,-0.013700,0.044297
253,1626666117062385000,-0.059673,-0.002521,0.007301,-0.059673,-0.002521,0.007301,-0.044549,-0.014052,0.044540
254,1626666117095710000,-0.047048,-0.002153,0.007728,-0.047048,-0.002153,0.007728,-0.058129,-0.014362,0.044697
255,1626666117129036000,-0.043932,-0.002026,0.007784,-0.043932,-0.002026,0.007784,-0.070139,-0.014624,0.044778
256,1626666117162362000,-0.050199,-0.002711,0.007888,-0.050199,-0.002711,0.007888,-0.080656,-0.014845,0.044798
